residue,predus,ispred,dockpred,vorfip,annotated
122_2VIS.A,0.0,0.02,0.00499,0.055,0
123_2VIS.A,0.0,0.0,0.0039700000000000004,0.055,0
124_2VIS.A,0.0,0.0,0.00283,0.035,0
125_2VIS.A,0.0,0.01,0.00455,0.035,0
126_2VIS.A,0.0,0.01,0.0020800000000000003,0.02,0
127_2VIS.A,0.0,0.0,0.0,0.0,0
128_2VIS.A,0.0,0.01,0.0039299999999999995,0.04,0
129_2VIS.A,0.0,0.01,0.00252,0.05,0
130_2VIS.A,0.0,0.01,0.00079,0.06,0
131_2VIS.A,0.0,0.01,0.00106,0.085,0
132_2VIS.A,0.0,0.01,0.0007099999999999999,0.07,0
133_2VIS.A,0.0,0.0,0.0,0.0,0
134_2VIS.A,0.0,0.0,0.0,0.0,0
135_2VIS.A,0.0,0.0,0.0,0.0,0
136_2VIS.A,0.0,0.0,0.0,0.0,0
137_2VIS.A,0.0,0.0,0.0,0.0,0
138_2VIS.A,0.0,0.0,0.0,0.005,0
139_2VIS.A,0.0,0.0,0.0,0.0,0
140_2VIS.A,0.0,0.0,0.0,0.065,0
141_2VIS.A,0.0,0.01,0.00035,0.0,0
142_2VIS.A,0.0,0.0,0.0,0.0,0
143_2VIS.A,0.0,0.0,0.00062,0.03,0
144_2VIS.A,0.0,0.0,0.00031,0.02,0
145_2VIS.A,0.0,0.01,9e-05,0.105,0
146_2VIS.A,0.0,0.01,0.00044,0.09,0
147_2VIS.A,0.0,0.01,0.00053,0.045,0
148_2VIS.A,0.0,0.01,0.0010199999999999999,0.115,0
149_2VIS.A,0.0,0.0,0.00066,0.03,0
150_2VIS.A,0.0,0.01,0.00128,0.09,0
151_2VIS.A,0.0,0.0,0.00018,0.015,0
152_2VIS.A,0.0,0.01,0.00035,0.055,0
153_2VIS.A,0.0,0.0,0.00013000000000000002,0.085,0
154_2VIS.A,0.0,0.03,0.00049,0.115,0
155_2VIS.A,0.0,0.01,0.00026000000000000003,0.065,0
156_2VIS.A,0.0,0.03,0.00031,0.095,0
157_2VIS.A,0.0,0.01,0.00066,0.1,0
158_2VIS.A,0.0,0.0,0.00057,0.045,0
159_2VIS.A,0.0,0.04,0.00199,0.1,0
160_2VIS.A,0.0,0.01,0.00146,0.105,0
161_2VIS.A,0.0,0.03,0.0010199999999999999,0.08,0
162_2VIS.A,0.0,0.22,0.00132,0.065,0
163_2VIS.A,0.0,0.04,0.00093,0.12,0
164_2VIS.A,0.0,0.01,0.00062,0.08,0
165_2VIS.A,0.0,0.0,0.0004,0.055,0
166_2VIS.A,,0.02,0.00088,0.065,0
167_2VIS.A,0.0,0.04,0.0004,0.045,0
168_2VIS.A,0.0,0.02,0.00106,0.055,0
169_2VIS.A,0.0,0.11,0.00216,0.045,0
170_2VIS.A,0.0,0.0,0.00212,0.055,0
171_2VIS.A,0.0,0.03,0.00331,0.06,0
172_2VIS.A,0.0,0.03,0.00155,0.035,0
173_2VIS.A,0.0,0.01,0.0020800000000000003,0.055,0
174_2VIS.A,0.0,0.01,0.0007099999999999999,0.075,0
175_2VIS.A,0.0,0.0,9e-05,0.09,0
176_2VIS.A,0.0,0.0,0.00137,0.05,0
177_2VIS.A,0.0,0.0,4e-05,0.005,0
178_2VIS.A,0.0,0.0,0.0,0.0,0
179_2VIS.A,0.0,0.0,4e-05,0.0,0
180_2VIS.A,0.0,0.0,4e-05,0.06,0
181_2VIS.A,0.0,0.0,9e-05,0.0,0
182_2VIS.A,0.0,0.0,0.00062,0.045,0
183_2VIS.A,0.0,0.0,0.00044,0.05,0
184_2VIS.A,0.0,0.01,0.00084,0.08,0
185_2VIS.A,0.0,0.0,0.00053,0.055,0
186_2VIS.A,0.0,0.01,0.00141,0.135,0
187_2VIS.A,0.0,0.0,0.00035,0.135,0
188_2VIS.A,0.0,0.02,0.00556,0.09,0
189_2VIS.A,0.0,0.01,0.00424,0.16,0
190_2VIS.A,0.0,0.01,0.00225,0.275,0
191_2VIS.A,0.0,0.06,0.00367,0.23,0
192_2VIS.A,0.0,0.06,0.00358,0.12,0
193_2VIS.A,0.0,0.08,0.00035,0.15,0
194_2VIS.A,0.0,0.0,0.00168,0.04,0
195_2VIS.A,0.0,0.0,4e-05,0.055,0
196_2VIS.A,0.0,0.0,0.0,0.0,0
197_2VIS.A,0.0,0.02,0.00031,0.04,0
198_2VIS.A,0.0,0.0,0.0,0.01,0
199_2VIS.A,0.0,0.03,0.00044,0.035,0
200_2VIS.A,0.0,0.0,0.00013000000000000002,0.005,0
201_2VIS.A,0.0,0.37,0.00053,0.035,0
202_2VIS.A,0.0,0.57,0.00057,0.065,0
203_2VIS.A,0.0,0.15,0.00031,0.06,0
204_2VIS.A,0.0,0.03,0.0004,0.085,0
205_2VIS.A,0.0,0.02,0.00018,0.035,0
206_2VIS.A,0.0,0.01,0.00026000000000000003,0.05,0
207_2VIS.A,0.0,0.01,0.00013000000000000002,0.035,0
208_2VIS.A,0.0,0.03,0.00053,0.115,0
209_2VIS.A,0.0,0.0,0.00252,0.14,0
210_2VIS.A,0.0,0.14,0.00583,0.165,0
1_2VXT.H,0.0,0.82,0.06486,0.17,0
2_2VXT.H,0.011000000000000001,0.56,0.13554000000000002,0.39,0
3_2VXT.H,0.0,0.68,0.01112,0.135,0
4_2VXT.H,0.0,0.0,0.0020800000000000003,0.095,0
5_2VXT.H,0.0,0.75,0.01037,0.03,0
6_2VXT.H,0.0,0.0,0.00458,0.03,0
7_2VXT.H,0.0,0.83,0.00746,0.02,0
8_2VXT.H,0.0,0.83,0.0071200000000000005,0.02,0
9_2VXT.H,0.0,0.46,0.00675,0.08,0
10_2VXT.H,0.0,0.09,0.007790000000000001,0.115,0
11_2VXT.H,0.0,0.99,0.00675,0.09,0
12_2VXT.H,0.0,0.96,0.08714,0.045,0
13_2VXT.H,0.0,0.58,0.0881,0.055,0
14_2VXT.H,0.0,0.94,0.08639,0.02,0
15_2VXT.H,0.0,0.85,0.33549,0.045,0
16_2VXT.H,0.0,0.16,0.33560999999999996,0.08,0
17_2VXT.H,0.0,0.15,1.0,0.04,0
18_2VXT.H,0.0,0.0,0.08714,0.035,0
19_2VXT.H,0.0,0.82,0.01983,0.105,0
20_2VXT.H,0.0,0.0,0.0014199999999999998,0.005,0
21_2VXT.H,0.0,0.46,0.00671,0.015,0
22_2VXT.H,0.0,0.0,0.00011999999999999999,0.0,0
23_2VXT.H,0.0,0.41,0.030910000000000003,0.045,0
24_2VXT.H,0.0,0.0,0.01529,0.005,0
25_2VXT.H,0.0,0.87,0.033280000000000004,0.04,0
26_2VXT.H,0.033,0.91,0.13296,0.225,0
27_2VXT.H,0.091,0.97,0.20606,0.335,0
28_2VXT.H,0.091,0.98,0.34615,0.34,0
29_2VXT.H,0.114,0.0,0.6983,0.045,0
30_2VXT.H,0.406,0.41,0.82947,0.305,1
31_2VXT.H,0.534,0.33,0.7225,0.54,1
32_2VXT.H,0.67,0.47,0.9598899999999999,0.635,1
33_2VXT.H,1.0,0.97,0.9219,0.72,1
34_2VXT.H,0.0,0.0,0.66889,0.08,0
35_2VXT.H,0.043,0.0,0.51568,0.515,1
36_2VXT.H,0.0,0.0,0.0,0.0,0
37_2VXT.H,0.0,0.0,0.0,0.0,0
38_2VXT.H,0.0,0.0,0.00067,0.01,0
39_2VXT.H,0.0,0.18,0.0,0.02,0
40_2VXT.H,0.0,0.0,0.00279,0.175,0
41_2VXT.H,0.0,0.21,0.035410000000000004,0.465,0
42_2VXT.H,0.0,0.15,0.03557,0.39,0
43_2VXT.H,0.0,0.1,0.0417,0.365,0
44_2VXT.H,0.0,0.17,0.013999999999999999,0.35,0
45_2VXT.H,0.0,0.0,0.0015400000000000001,0.13,0
46_2VXT.H,0.0,0.0,0.0020399999999999997,0.095,0
47_2VXT.H,0.0,0.0,0.0801,0.09,0
48_2VXT.H,0.0,0.0,0.0,0.0,0
49_2VXT.H,0.0,0.0,0.00042,0.0,0
50_2VXT.H,0.33899999999999997,0.0,0.22939,0.225,1
51_2VXT.H,0.0,0.0,0.68105,0.005,0
52_2VXT.H,0.153,0.41,0.8344600000000001,0.3,1
53_2VXT.H,0.248,0.97,0.8637100000000001,0.09,1
54_2VXT.H,0.069,0.91,0.34057,0.32,0
55_2VXT.H,0.013000000000000001,0.6,0.6843,0.2,0
56_2VXT.H,0.069,0.63,0.28042,0.05,1
57_2VXT.H,0.028999999999999998,0.62,0.11417999999999999,0.27,0
58_2VXT.H,0.0,0.31,0.19157000000000002,0.195,1
59_2VXT.H,0.07,0.0,0.05074,0.335,0
60_2VXT.H,0.0,0.0,0.00733,0.06,0
61_2VXT.H,0.0,0.77,0.05036,0.09,0
62_2VXT.H,0.0,0.88,0.00825,0.12,0
63_2VXT.H,0.0,0.0,0.00062,0.015,0
64_2VXT.H,0.0,0.91,0.04836,0.02,0
65_2VXT.H,0.0,0.82,0.67201,0.09,0
66_2VXT.H,0.0,0.55,0.9381799999999999,0.06,0
67_2VXT.H,0.0,0.0,0.133,0.005,0
68_2VXT.H,0.0,0.24,0.67243,0.005,0
69_2VXT.H,0.0,0.0,0.00812,0.02,0
70_2VXT.H,0.0,0.09,0.02104,0.02,0
71_2VXT.H,0.0,0.09,0.67809,0.07,0
72_2VXT.H,0.0,0.13,0.06898,0.085,0
73_2VXT.H,0.0,0.16,0.72058,0.15,0
74_2VXT.H,0.0,0.49,0.1218,0.175,0
75_2VXT.H,0.0,0.17,0.03853,0.14,0
76_2VXT.H,0.0,0.74,0.061439999999999995,0.05,0
77_2VXT.H,0.0,0.0,0.00687,0.055,0
78_2VXT.H,0.0,0.0,4e-05,0.05,0
79_2VXT.H,0.0,0.7,0.01641,0.0,0
80_2VXT.H,0.0,0.0,0.00016999999999999999,0.06,0
81_2VXT.H,0.0,0.17,0.67218,0.0,0
82_2VXT.H,0.0,0.0,0.75011,0.08,0
83_2VXT.H,0.0,0.24,0.33636,0.0,0
84_2VXT.H,0.0,0.81,0.012790000000000001,0.03,0
85_2VXT.H,0.0,0.58,0.02037,0.05,0
86_2VXT.H,0.0,0.0,0.08377000000000001,0.005,0
87_2VXT.H,0.0,0.1,0.00271,0.015,0
88_2VXT.H,0.0,0.0,0.00033,0.05,0
89_2VXT.H,0.0,0.09,0.00121,0.09,0
90_2VXT.H,0.0,0.0,0.0,0.005,0
91_2VXT.H,0.0,0.0,0.00062,0.205,0
92_2VXT.H,0.0,0.0,0.0,0.075,0
93_2VXT.H,0.0,0.0,0.00292,0.24,0
94_2VXT.H,0.019,0.0,0.36219,0.0,1
95_2VXT.H,0.162,0.77,0.39164,0.01,1
96_2VXT.H,0.0,0.0,0.09393,0.01,0
101_2VXT.H,0.11599999999999999,0.24,0.45566,0.635,1
102_2VXT.H,0.11599999999999999,0.31,0.14670999999999998,0.41,0
103_2VXT.H,0.16399999999999998,0.0,0.00296,0.26,0
104_2VXT.H,0.0,0.0,0.00162,0.065,0
105_2VXT.H,0.0,0.75,0.00525,0.12,0
106_2VXT.H,0.0,0.0,0.002,0.05,0
107_2VXT.H,0.0,0.0,0.00125,0.045,0
108_2VXT.H,0.0,0.49,0.00262,0.315,0
109_2VXT.H,0.0,0.0,0.08342999999999999,0.01,0
110_2VXT.H,0.0,0.0,0.00158,0.12,0
111_2VXT.H,0.0,0.0,0.08398,0.03,0
112_2VXT.H,0.0,0.0,0.00162,0.025,0
113_2VXT.H,0.0,0.6,0.00267,0.02,0
114_2VXT.H,0.0,0.0,0.0020399999999999997,0.01,0
115_2VXT.H,0.0,0.67,0.0045,0.065,0
116_2VXT.H,0.0,0.23,0.00367,0.07,0
117_2VXT.H,0.0,0.12,0.0020800000000000003,0.02,0
118_2VXT.H,0.0,0.02,0.0025800000000000003,0.03,0
119_2VXT.H,0.0,0.0,0.00217,0.11,0
120_2VXT.H,0.0,0.02,0.003,0.05,0
121_2VXT.H,0.0,0.0,0.00108,0.035,0
122_2VXT.H,0.0,0.0,0.00271,0.015,0
123_2VXT.H,0.0,0.0,0.0,0.015,0
124_2VXT.H,0.0,0.0,0.0,0.005,0
125_2VXT.H,0.0,0.0,0.0015400000000000001,0.09,0
126_2VXT.H,0.0,0.02,0.01945,0.14,0
127_2VXT.H,0.0,0.02,0.022580000000000003,0.17,0
134_2VXT.H,0.0,0.2,0.02245,0.0,0
135_2VXT.H,0.0,0.07,0.01908,0.0,0
136_2VXT.H,0.0,0.04,0.01799,0.0,0
137_2VXT.H,0.0,0.0,0.01012,0.06,0
138_2VXT.H,0.0,0.0,0.00045999999999999996,0.075,0
139_2VXT.H,0.0,0.0,0.0,0.0,0
140_2VXT.H,0.0,0.0,0.0,0.045,0
141_2VXT.H,0.0,0.0,0.0,0.09,0
142_2VXT.H,0.0,0.0,0.0,0.225,0
143_2VXT.H,0.0,0.0,0.00233,0.09,0
144_2VXT.H,0.0,0.02,0.00187,0.025,0
145_2VXT.H,0.0,0.0,0.00011999999999999999,0.04,0
146_2VXT.H,0.0,0.0,0.00179,0.025,0
147_2VXT.H,0.0,0.0,0.00321,0.01,0
148_2VXT.H,0.0,0.02,0.00317,0.0,0
149_2VXT.H,0.0,0.13,0.0034200000000000003,0.04,0
150_2VXT.H,0.0,0.0,0.00146,0.05,0
151_2VXT.H,0.0,0.07,0.00237,0.075,0
152_2VXT.H,0.0,0.07,0.0007099999999999999,0.02,0
153_2VXT.H,0.0,0.03,0.00117,0.03,0
154_2VXT.H,0.0,0.0,0.00011999999999999999,0.11,0
155_2VXT.H,0.0,0.08,0.00054,0.135,0
156_2VXT.H,0.0,0.19,0.0010400000000000001,0.04,0
157_2VXT.H,0.0,0.07,0.00112,0.025,0
158_2VXT.H,0.0,0.07,0.00133,0.08,0
159_2VXT.H,0.0,0.03,0.00158,0.06,0
160_2VXT.H,0.0,0.11,0.0020399999999999997,0.0,0
161_2VXT.H,0.0,0.09,0.00312,0.265,0
162_2VXT.H,0.0,0.23,0.0025,0.26,0
163_2VXT.H,0.0,0.11,0.00121,0.305,0
164_2VXT.H,0.0,0.0,0.00146,0.3,0
165_2VXT.H,0.0,0.14,0.00075,0.17,0
166_2VXT.H,0.0,0.0,0.00054,0.105,0
167_2VXT.H,0.0,0.52,0.0020800000000000003,0.095,0
168_2VXT.H,0.0,0.16,0.0030800000000000003,0.055,0
169_2VXT.H,0.0,0.62,0.01237,0.175,0
170_2VXT.H,0.0,0.24,0.01395,0.035,0
171_2VXT.H,0.0,0.06,0.009290000000000001,0.05,0
172_2VXT.H,0.0,0.08,0.007540000000000001,0.005,0
173_2VXT.H,0.0,0.13,0.004370000000000001,0.0,0
174_2VXT.H,0.0,0.51,0.0016699999999999998,0.005,0
175_2VXT.H,0.0,0.0,0.00158,0.0,0
176_2VXT.H,0.0,0.0,0.00016999999999999999,0.045,0
177_2VXT.H,0.0,0.0,0.00037,0.015,0
178_2VXT.H,0.0,0.0,0.0,0.045,0
179_2VXT.H,0.0,0.0,0.00011999999999999999,0.125,0
180_2VXT.H,0.0,0.0,0.00016999999999999999,0.085,0
181_2VXT.H,0.0,0.0,0.00037,0.04,0
182_2VXT.H,0.0,0.11,0.00487,0.045,0
183_2VXT.H,0.0,0.0,0.0020800000000000003,0.06,0
184_2VXT.H,0.0,0.14,0.00375,0.03,0
185_2VXT.H,0.0,0.07,0.0172,0.03,0
186_2VXT.H,0.0,0.07,0.008159999999999999,0.025,0
187_2VXT.H,0.0,0.05,0.00317,0.0,0
188_2VXT.H,0.0,0.0,0.013000000000000001,0.01,0
189_2VXT.H,0.0,0.03,0.010790000000000001,0.0,0
190_2VXT.H,0.0,0.14,0.00591,0.03,0
191_2VXT.H,0.0,0.09,0.00279,0.01,0
192_2VXT.H,0.0,0.07,0.0008699999999999999,0.03,0
193_2VXT.H,0.0,0.0,4e-05,0.0,0
194_2VXT.H,0.0,0.02,8e-05,0.025,0
195_2VXT.H,0.0,0.0,0.0,0.055,0
196_2VXT.H,0.0,0.0,0.00011999999999999999,0.085,0
197_2VXT.H,0.0,0.0,0.0,0.045,0
198_2VXT.H,0.0,0.02,0.0009199999999999999,0.07,0
199_2VXT.H,0.0,0.0,0.00062,0.06,0
200_2VXT.H,0.0,0.05,0.00392,0.035,0
201_2VXT.H,0.0,0.07,0.00412,0.025,0
202_2VXT.H,0.0,0.05,0.0020800000000000003,0.085,0
203_2VXT.H,0.0,0.05,0.00292,0.03,0
204_2VXT.H,0.0,0.05,0.00175,0.0,0
205_2VXT.H,0.0,0.07,0.00229,0.06,0
206_2VXT.H,0.0,0.07,0.00137,0.125,0
207_2VXT.H,0.0,0.07,0.0008699999999999999,0.175,0
208_2VXT.H,0.0,0.05,0.00112,0.115,0
209_2VXT.H,0.0,0.11,0.0010400000000000001,0.015,0
210_2VXT.H,0.0,0.0,0.00021,0.1,0
211_2VXT.H,0.0,0.48,0.00196,0.025,0
212_2VXT.H,0.0,0.52,0.00875,0.065,0
213_2VXT.H,0.0,0.73,0.00979,0.055,0
1_2W9E.H,0.0,0.03,0.060070000000000005,0.28,0
2_2W9E.H,0.0,0.0,0.017730000000000003,0.115,0
3_2W9E.H,0.0,0.03,0.00274,0.105,0
4_2W9E.H,0.0,0.0,0.0011,0.045,0
5_2W9E.H,0.0,0.02,0.00283,0.015,0
6_2W9E.H,0.0,0.0,0.0016,0.035,0
7_2W9E.H,0.0,0.02,0.0022,0.045,0
8_2W9E.H,0.0,0.07,0.00186,0.01,0
9_2W9E.H,0.0,0.35,0.00182,0.02,0
10_2W9E.H,0.0,0.04,0.0016,0.075,0
11_2W9E.H,0.0,0.04,0.0009699999999999999,0.04,0
12_2W9E.H,0.0,0.0,0.00059,0.025,0
13_2W9E.H,0.0,0.01,0.0012699999999999999,0.025,0
14_2W9E.H,0.0,0.01,0.00148,0.02,0
15_2W9E.H,0.0,0.04,0.00118,0.045,0
16_2W9E.H,0.0,0.01,0.00118,0.005,0
17_2W9E.H,0.0,0.01,0.0011,0.03,0
18_2W9E.H,0.0,0.0,0.0009699999999999999,0.035,0
19_2W9E.H,0.0,0.01,0.0019,0.09,0
20_2W9E.H,0.0,0.0,0.00055,0.0,0
21_2W9E.H,0.0,0.01,0.00148,0.025,0
22_2W9E.H,0.0,0.0,0.00021,0.01,0
23_2W9E.H,0.0,0.01,0.0019,0.05,0
24_2W9E.H,0.0,0.0,0.0005099999999999999,0.045,0
25_2W9E.H,0.0,0.01,0.0016,0.085,0
26_2W9E.H,0.032,0.01,0.01706,0.11,0
27_2W9E.H,0.052000000000000005,0.02,0.013340000000000001,0.22,0
28_2W9E.H,0.245,0.18,0.18837,0.435,0
29_2W9E.H,0.185,0.98,0.22746,0.545,0
30_2W9E.H,0.245,0.84,0.35102,0.415,0
31_2W9E.H,0.146,0.98,0.7699699999999999,0.56,1
32_2W9E.H,0.38799999999999996,0.0,0.33874,0.265,1
33_2W9E.H,0.278,0.0,0.46796000000000004,0.745,1
34_2W9E.H,0.0,0.0,0.00498,0.0,0
35_2W9E.H,0.0,0.0,0.10583,0.205,1
36_2W9E.H,0.0,0.0,0.0,0.0,0
37_2W9E.H,0.0,0.0,0.0,0.0,0
38_2W9E.H,0.0,0.0,0.00033999999999999997,0.02,0
39_2W9E.H,0.0,0.0,0.00059,0.005,0
40_2W9E.H,0.0,0.0,0.0024100000000000002,0.1,0
41_2W9E.H,0.0,0.15,0.013090000000000001,0.3,0
42_2W9E.H,0.0,0.04,0.00519,0.08,0
43_2W9E.H,0.0,0.03,0.0103,0.2,0
44_2W9E.H,0.0,0.02,0.0021100000000000003,0.095,0
45_2W9E.H,0.0,0.0,0.00021,0.05,0
46_2W9E.H,0.0,0.03,0.00063,0.07,0
47_2W9E.H,0.0,0.0,0.10951,0.065,0
48_2W9E.H,0.0,0.0,0.0,0.0,0
49_2W9E.H,0.0,0.0,0.0017699999999999999,0.0,0
50_2W9E.H,0.067,0.0,0.2961,0.47,1
51_2W9E.H,0.0,0.0,0.015319999999999999,0.055,0
52_2W9E.H,0.365,0.99,0.8246399999999999,0.7,1
53_2W9E.H,0.0,0.0,0.00798,0.145,0
54_2W9E.H,0.245,0.81,0.27031,0.24,1
55_2W9E.H,0.052000000000000005,0.96,0.26178,0.29,1
56_2W9E.H,0.0,0.8,0.10153,0.32,0
57_2W9E.H,0.0,0.97,0.49143000000000003,0.605,1
58_2W9E.H,0.0,0.66,0.17612,0.395,0
59_2W9E.H,0.11199999999999999,0.94,0.16772,0.33,0
60_2W9E.H,0.067,0.55,0.07063,0.115,0
61_2W9E.H,0.11199999999999999,0.0,0.00481,0.035,0
62_2W9E.H,0.14800000000000002,0.33,0.03322,0.185,0
63_2W9E.H,0.0,0.08,0.00215,0.055,0
64_2W9E.H,0.0,0.0,0.00055,0.04,0
65_2W9E.H,0.0,0.05,0.06817999999999999,0.22,0
66_2W9E.H,0.0,0.02,0.0035,0.125,0
67_2W9E.H,0.0,0.02,0.00055,0.045,0
68_2W9E.H,0.0,0.0,0.0009699999999999999,0.055,0
69_2W9E.H,0.0,0.03,0.00469,0.05,0
70_2W9E.H,0.0,0.0,0.0035,0.015,0
71_2W9E.H,0.0,0.01,0.0034200000000000003,0.11,0
72_2W9E.H,0.0,0.22,0.0029100000000000003,0.115,0
73_2W9E.H,0.0,0.63,0.00207,0.085,0
74_2W9E.H,0.0,0.99,0.02727,0.07,0
75_2W9E.H,0.0,0.09,0.00426,0.075,0
76_2W9E.H,0.0,0.9,0.00215,0.045,0
77_2W9E.H,0.0,0.29,0.0019399999999999999,0.04,0
78_2W9E.H,0.0,0.0,0.0008900000000000001,0.035,0
79_2W9E.H,0.0,0.0,0.0,0.0,0
80_2W9E.H,0.0,0.16,0.0019399999999999999,0.035,0
81_2W9E.H,0.0,0.0,0.0,0.0,0
82_2W9E.H,0.0,0.05,0.0015199999999999999,0.055,0
83_2W9E.H,0.0,0.0,8e-05,0.0,0
84_2W9E.H,0.0,0.02,0.00232,0.09,0
85_2W9E.H,0.0,0.01,0.00139,0.03,0
86_2W9E.H,0.0,0.0,0.00063,0.005,0
87_2W9E.H,0.0,0.01,0.0016,0.025,0
88_2W9E.H,0.0,0.01,0.00621,0.055,0
89_2W9E.H,0.0,0.01,0.00633,0.06,0
90_2W9E.H,0.0,0.0,0.00021,0.015,0
91_2W9E.H,0.0,0.03,0.0039700000000000004,0.085,0
92_2W9E.H,0.0,0.0,0.0011,0.095,0
93_2W9E.H,0.0,0.02,0.00084,0.11,0
94_2W9E.H,0.0,0.0,0.0,0.0,0
95_2W9E.H,0.0,0.0,0.00025,0.035,0
96_2W9E.H,0.0,0.0,0.0,0.0,0
97_2W9E.H,0.0,0.0,0.0012699999999999999,0.0,0
98_2W9E.H,0.0,0.0,0.0008,0.05,0
99_2W9E.H,0.0,0.0,0.31995,0.33,1
100_2W9E.H,1.0,0.99,0.75967,0.715,0
101_2W9E.H,0.523,0.95,1.0,0.695,1
102_2W9E.H,0.244,0.94,0.43735,0.615,0
103_2W9E.H,0.244,0.94,0.11398,0.465,0
104_2W9E.H,0.244,0.66,0.00823,0.315,0
105_2W9E.H,0.0,0.74,0.02955,0.185,0
106_2W9E.H,0.0,0.0,0.00106,0.065,0
107_2W9E.H,0.0,0.0,0.0008,0.07,0
108_2W9E.H,0.0,0.08,0.00215,0.105,0
109_2W9E.H,0.0,0.02,0.00072,0.075,0
110_2W9E.H,0.0,0.0,0.00045999999999999996,0.0,0
111_2W9E.H,0.0,0.02,0.0019399999999999999,0.06,0
112_2W9E.H,0.0,0.0,0.00072,0.045,0
113_2W9E.H,0.0,0.0,0.00245,0.05,0
114_2W9E.H,0.0,0.0,0.0019399999999999999,0.02,0
115_2W9E.H,0.0,0.03,0.00279,0.03,0
116_2W9E.H,0.0,0.01,0.00186,0.01,0
117_2W9E.H,0.0,0.0,0.00114,0.045,0
118_2W9E.H,0.0,0.01,0.0007599999999999999,0.05,0
119_2W9E.H,0.0,0.03,0.0009699999999999999,0.015,0
120_2W9E.H,0.0,0.03,0.00093,0.025,0
121_2W9E.H,0.0,0.03,0.0008,0.01,0
122_2W9E.H,0.0,0.0,0.00045999999999999996,0.01,0
123_2W9E.H,0.0,0.02,0.00072,0.035,0
124_2W9E.H,0.0,0.0,0.00016999999999999999,0.02,0
125_2W9E.H,0.0,0.0,0.00063,0.02,0
126_2W9E.H,0.0,0.0,0.0,0.04,0
127_2W9E.H,0.0,0.0,0.0,0.01,0
128_2W9E.H,0.0,0.0,4e-05,0.03,0
129_2W9E.H,0.0,0.01,0.00042,0.08,0
130_2W9E.H,0.0,0.01,0.00055,0.07,0
131_2W9E.H,0.0,0.01,0.00072,0.145,0
132_2W9E.H,0.0,0.01,0.0008,0.08,0
133_2W9E.H,0.0,0.01,0.00059,0.065,0
134_2W9E.H,0.0,0.02,0.00063,0.095,0
135_2W9E.H,0.0,0.08,0.0006799999999999999,0.105,0
136_2W9E.H,0.0,0.04,0.00033999999999999997,0.04,0
137_2W9E.H,0.0,0.03,0.00021,0.045,0
138_2W9E.H,0.0,0.0,0.00013000000000000002,0.065,0
139_2W9E.H,0.0,0.0,4e-05,0.065,0
140_2W9E.H,0.0,0.0,0.0,0.0,0
141_2W9E.H,0.0,0.0,0.0,0.0,0
142_2W9E.H,0.0,0.0,0.0,0.0,0
143_2W9E.H,0.0,0.0,0.0,0.01,0
144_2W9E.H,0.0,0.0,0.0,0.0,0
145_2W9E.H,0.0,0.02,0.0006799999999999999,0.05,0
146_2W9E.H,0.0,0.01,0.0006799999999999999,0.07,0
147_2W9E.H,0.0,0.0,0.00025,0.0,0
148_2W9E.H,0.0,0.0,0.00236,0.03,0
149_2W9E.H,0.0,0.0,0.00016999999999999999,0.0,0
150_2W9E.H,0.0,0.01,0.0033799999999999998,0.06,0
151_2W9E.H,0.0,0.01,0.0005099999999999999,0.05,0
152_2W9E.H,0.0,0.0,0.0003,0.01,0
153_2W9E.H,0.0,0.07,0.00139,0.055,0
154_2W9E.H,0.0,0.0,0.00037999999999999997,0.05,0
155_2W9E.H,0.0,0.02,0.00122,0.065,0
156_2W9E.H,0.0,0.0,0.0,0.01,0
157_2W9E.H,0.0,0.03,0.0008900000000000001,0.04,0
158_2W9E.H,0.0,0.02,0.0019399999999999999,0.015,0
159_2W9E.H,0.0,0.14,0.0012699999999999999,0.05,0
160_2W9E.H,0.0,0.8,0.00182,0.04,0
161_2W9E.H,0.0,0.24,0.00063,0.055,0
162_2W9E.H,0.0,0.69,0.00093,0.025,0
163_2W9E.H,0.0,0.17,0.00072,0.05,0
164_2W9E.H,0.0,0.05,0.00013000000000000002,0.005,0
165_2W9E.H,0.0,0.03,8e-05,0.075,0
166_2W9E.H,0.0,0.0,4e-05,0.045,0
167_2W9E.H,0.0,0.1,8e-05,0.07,0
168_2W9E.H,0.0,0.0,0.00059,0.03,0
169_2W9E.H,0.0,0.06,0.0073,0.325,0
170_2W9E.H,0.0,0.01,0.007940000000000001,0.165,0
171_2W9E.H,0.0,0.05,0.012830000000000001,0.27,0
172_2W9E.H,0.0,0.04,0.01288,0.31,0
173_2W9E.H,0.0,0.02,0.00937,0.085,0
174_2W9E.H,0.0,0.03,0.0076,0.1,0
175_2W9E.H,0.0,0.01,0.00604,0.12,0
176_2W9E.H,0.0,0.02,0.0011,0.09,0
177_2W9E.H,0.0,0.01,0.00798,0.17,0
178_2W9E.H,0.0,0.0,0.00013000000000000002,0.02,0
179_2W9E.H,0.0,0.0,0.00013000000000000002,0.005,0
180_2W9E.H,0.0,0.0,4e-05,0.0,0
181_2W9E.H,0.0,0.0,0.0,0.0,0
182_2W9E.H,0.0,0.0,0.0,0.0,0
183_2W9E.H,0.0,0.0,4e-05,0.0,0
184_2W9E.H,0.0,0.01,0.00016999999999999999,0.01,0
185_2W9E.H,0.0,0.0,0.00016999999999999999,0.035,0
186_2W9E.H,0.0,0.01,0.00037999999999999997,0.065,0
