residue,predus,ispred,dockpred,annotated,vorfip
250_3BIW.A,0.0,0.0,0.0,0,0.0
251_3BIW.A,0.0,0.0,0.0002,0,0.0
252_3BIW.A,0.0,0.0,0.05666,0,0.01
253_3BIW.A,0.0,0.0,0.0002,0,0.0
254_3BIW.A,0.0,0.0,0.0,0,0.0
255_3BIW.A,0.0,0.0,0.00861,0,0.005
256_3BIW.A,0.0,0.0,0.06627000000000001,0,0.05
257_3BIW.A,0.0,0.0,0.0,0,0.0
258_3BIW.A,0.0,0.0,0.0002,0,0.0
259_3BIW.A,0.0,0.01,0.16055999999999998,0,0.065
260_3BIW.A,0.0,0.0,0.01381,0,0.015
261_3BIW.A,0.0,0.0,0.0018,0,0.0
262_3BIW.A,0.0,0.01,0.0971,0,0.08
263_3BIW.A,0.0,0.02,0.23363,0,0.075
264_3BIW.A,0.0,0.0,0.058460000000000005,0,0.03
265_3BIW.A,0.0,0.0,0.00941,0,0.0
266_3BIW.A,0.0,0.01,0.23684000000000002,0,0.145
267_3BIW.A,0.0,0.08,0.2983,0,0.43
268_3BIW.A,0.0,0.0,0.15455,0,0.24
269_3BIW.A,0.0,0.02,0.2012,0,0.25
270_3BIW.A,0.0,0.0,0.08669,0,0.145
271_3BIW.A,0.0,0.02,0.08428,0,0.155
272_3BIW.A,0.0,0.02,0.12272000000000001,0,0.225
273_3BIW.A,0.0,0.07,0.11732000000000001,0,0.18
274_3BIW.A,0.0,0.03,0.03403,0,0.18
275_3BIW.A,0.0,0.0,0.001,0,0.01
276_3BIW.A,0.0,0.0,0.0,0,0.0
277_3BIW.A,0.0,0.0,0.0,0,0.0
278_3BIW.A,0.0,0.0,0.0,0,0.0
279_3BIW.A,0.0,0.0,0.0,0,0.0
280_3BIW.A,0.0,0.0,0.0,0,0.01
281_3BIW.A,0.0,0.0,0.0,0,0.03
282_3BIW.A,0.0,0.0,0.0,0,0.02
283_3BIW.A,0.0,0.0,0.0,0,0.0
284_3BIW.A,0.0,0.0,0.0,0,0.0
285_3BIW.A,0.0,0.0,0.0,0,0.015
286_3BIW.A,0.0,0.0,0.0,0,0.0
287_3BIW.A,0.0,0.0,0.0,0,0.005
288_3BIW.A,0.0,0.0,0.0,0,0.0
289_3BIW.A,0.0,0.0,0.0,0,0.0
290_3BIW.A,0.0,0.0,0.0002,0,0.0
291_3BIW.A,0.0,0.0,0.00981,0,0.015
292_3BIW.A,0.0,0.0,0.03203,0,0.01
293_3BIW.A,0.0,0.0,0.029830000000000002,0,0.04
294_3BIW.A,0.562,0.05,0.4034,1,0.22
295_3BIW.A,0.562,0.03,0.24645,0,0.1
296_3BIW.A,0.0,0.0,0.036239999999999994,0,0.04
297_3BIW.A,0.0,0.01,0.20720999999999998,0,0.085
306_3BIW.A,0.0,0.01,0.203,1,0.235
307_3BIW.A,0.0,0.01,0.058660000000000004,0,0.13
308_3BIW.A,0.0,0.0,0.024419999999999997,0,0.025
309_3BIW.A,0.0,0.0,0.0024,0,0.07
310_3BIW.A,0.0,0.01,0.02603,0,0.16
311_3BIW.A,0.0,0.0,0.011009999999999999,0,0.135
312_3BIW.A,0.0,0.0,0.0,0,0.0
313_3BIW.A,0.0,0.0,0.0,0,0.0
314_3BIW.A,0.0,0.0,0.0,0,0.0
315_3BIW.A,0.0,0.0,0.0,0,0.0
316_3BIW.A,0.0,0.0,0.0,0,0.005
317_3BIW.A,0.0,0.0,0.0,0,0.03
318_3BIW.A,0.0,0.0,0.0,0,0.01
319_3BIW.A,0.0,0.0,0.013009999999999999,0,0.03
320_3BIW.A,0.0,0.04,0.04104,0,0.085
321_3BIW.A,0.0,0.0,0.03163,0,0.025
322_3BIW.A,0.0,0.02,0.06747,0,0.23
323_3BIW.A,0.0,0.0,0.00561,0,0.14
324_3BIW.A,0.0,0.0,0.0012,0,0.005
325_3BIW.A,0.0,0.0,0.03323,0,0.06
326_3BIW.A,0.0,0.0,0.057260000000000005,0,0.085
327_3BIW.A,0.0,0.02,0.27508,0,0.465
328_3BIW.A,0.0,0.01,0.25065,0,0.27
329_3BIW.A,0.0,0.01,0.1017,0,0.135
330_3BIW.A,0.0,0.01,0.10590999999999999,0,0.115
331_3BIW.A,0.0,0.01,0.21361,0,0.085
332_3BIW.A,0.0,0.0,0.08968999999999999,0,0.13
333_3BIW.A,0.0,0.0,0.0002,0,0.005
334_3BIW.A,0.0,0.01,0.12272000000000001,0,0.055
335_3BIW.A,0.0,0.01,0.0951,0,0.055
336_3BIW.A,0.0,0.0,0.0,0,0.005
337_3BIW.A,0.0,0.0,0.0042,0,0.0
338_3BIW.A,0.0,0.01,0.09029,0,0.105
339_3BIW.A,0.0,0.01,0.0991,0,0.06
340_3BIW.A,0.0,0.0,0.03463,0,0.015
341_3BIW.A,0.0,0.02,0.05085,0,0.05
342_3BIW.A,0.0,0.0,0.03664,0,0.12
343_3BIW.A,0.0,0.02,0.07828,0,0.09
344_3BIW.A,0.0,0.02,0.04244,0,0.09
345_3BIW.A,0.0,0.05,0.11010999999999999,0,0.165
346_3BIW.A,0.0,0.11,0.08088,0,0.1
347_3BIW.A,0.0,0.0,0.08308,0,0.03
348_3BIW.A,0.0,0.02,0.06006,0,0.1
349_3BIW.A,0.0,0.01,0.029230000000000003,0,0.115
350_3BIW.A,0.0,0.0,0.0006,0,0.0
351_3BIW.A,0.0,0.0,0.011609999999999999,0,0.02
352_3BIW.A,0.0,0.01,0.02563,0,0.095
353_3BIW.A,0.0,0.05,0.01822,0,0.095
354_3BIW.A,0.0,0.0,0.0,0,0.0
355_3BIW.A,0.0,0.01,0.027630000000000002,0,0.035
356_3BIW.A,0.0,0.01,0.037239999999999995,0,0.07
357_3BIW.A,0.0,0.01,0.03784,0,0.025
358_3BIW.A,0.0,0.01,0.04905,0,0.07
359_3BIW.A,0.0,0.01,0.08248,0,0.025
360_3BIW.A,0.0,0.01,0.05185,0,0.07
361_3BIW.A,0.0,0.01,0.03804,0,0.055
362_3BIW.A,0.0,0.0,0.0,0,0.02
363_3BIW.A,0.0,0.0,0.0,0,0.01
364_3BIW.A,0.0,0.01,0.03243,0,0.035
365_3BIW.A,0.0,0.01,0.02823,0,0.03
366_3BIW.A,0.0,0.01,0.08609,0,0.13
367_3BIW.A,0.0,0.0,0.019819999999999997,0,0.045
368_3BIW.A,0.0,0.01,0.12972999999999998,0,0.115
369_3BIW.A,0.0,0.01,0.08008,0,0.19
370_3BIW.A,0.0,0.01,0.11170999999999999,0,0.32
371_3BIW.A,0.0,0.01,0.16036,0,0.205
372_3BIW.A,0.0,0.0,0.044039999999999996,0,0.145
373_3BIW.A,0.0,0.02,0.13534000000000002,0,0.365
374_3BIW.A,0.0,0.0,0.019819999999999997,0,0.075
375_3BIW.A,0.0,0.0,0.0018,0,0.01
376_3BIW.A,0.0,0.0,0.0,0,0.005
377_3BIW.A,0.0,0.0,0.0,0,0.0
378_3BIW.A,0.0,0.0,0.0,0,0.0
379_3BIW.A,0.0,0.0,0.019219999999999998,0,0.015
380_3BIW.A,0.0,0.03,0.21400999999999998,0,0.205
381_3BIW.A,0.0,0.01,0.21101,0,0.06
382_3BIW.A,0.0,0.02,0.38298000000000004,0,0.075
383_3BIW.A,0.0,0.01,0.35796,0,0.05
384_3BIW.A,0.0,0.0,0.02462,0,0.01
385_3BIW.A,0.0,0.0,0.00881,0,0.0
386_3BIW.A,0.0,0.02,0.34615,0,0.085
387_3BIW.A,0.0,0.02,0.44745,1,0.17
388_3BIW.A,0.0,0.01,0.25165,0,0.225
389_3BIW.A,0.0,0.0,0.01662,0,0.005
390_3BIW.A,0.0,0.01,0.11231,0,0.23
391_3BIW.A,0.0,0.03,0.3017,0,0.225
392_3BIW.A,0.0,0.0,0.08348,0,0.035
393_3BIW.A,0.0,0.0,0.0004,0,0.0
394_3BIW.A,0.0,0.01,0.16597,0,0.175
395_3BIW.A,0.0,0.01,0.42603,0,0.245
396_3BIW.A,0.0,0.04,0.15636,1,0.19
397_3BIW.A,0.605,0.02,0.41941999999999996,1,0.12
398_3BIW.A,0.605,0.0,0.13834000000000002,1,0.14
399_3BIW.A,0.584,0.04,0.17037,0,0.195
400_3BIW.A,0.0,0.02,0.11391,1,0.25
401_3BIW.A,0.0,0.0,0.013009999999999999,0,0.065
402_3BIW.A,0.0,0.01,0.013009999999999999,0,0.115
403_3BIW.A,0.0,0.0,0.0,0,0.01
404_3BIW.A,0.0,0.0,0.0,0,0.0
405_3BIW.A,0.0,0.0,0.0,0,0.0
406_3BIW.A,0.0,0.0,0.0,0,0.0
407_3BIW.A,0.0,0.0,0.0,0,0.0
408_3BIW.A,0.0,0.0,0.0,0,0.0
409_3BIW.A,0.0,0.03,0.02723,0,0.215
410_3BIW.A,0.0,0.0,0.0006,0,0.015
411_3BIW.A,0.0,0.0,0.0,0,0.02
412_3BIW.A,0.0,0.0,0.0,0,0.0
413_3BIW.A,0.0,0.0,0.0,0,0.01
414_3BIW.A,0.0,0.0,0.02482,0,0.04
415_3BIW.A,0.0,0.0,0.03864,0,0.03
416_3BIW.A,0.0,0.0,0.0044,0,0.0
417_3BIW.A,0.0,0.08,0.02282,0,0.04
418_3BIW.A,0.0,0.01,0.1049,0,0.155
419_3BIW.A,0.0,0.03,0.08989,0,0.235
420_3BIW.A,0.0,0.01,0.02503,0,0.075
421_3BIW.A,0.0,0.01,0.044239999999999995,0,0.105
422_3BIW.A,0.0,0.01,0.05906,0,0.165
423_3BIW.A,0.0,0.01,0.05385,0,0.12
424_3BIW.A,0.0,0.01,0.034230000000000003,0,0.085
425_3BIW.A,0.0,0.0,0.00521,0,0.02
426_3BIW.A,0.0,0.0,0.00701,0,0.0
427_3BIW.A,0.0,0.02,0.04344,0,0.11
428_3BIW.A,0.0,0.02,0.03443,0,0.17
429_3BIW.A,0.0,0.02,0.08408,0,0.235
430_3BIW.A,0.0,0.01,0.09329,0,0.21
431_3BIW.A,0.0,0.0,0.020819999999999998,0,0.075
432_3BIW.A,0.0,0.04,0.0967,0,0.415
433_3BIW.A,0.0,0.03,0.15596,0,0.355
434_3BIW.A,0.0,0.0,0.029230000000000003,0,0.155
435_3BIW.A,0.0,0.0,0.0004,0,0.0
436_3BIW.A,0.0,0.05,0.06406,0,0.245
437_3BIW.A,0.0,0.0,0.11912,0,0.195
438_3BIW.A,0.0,0.0,0.0034,0,0.005
439_3BIW.A,0.0,0.0,0.017419999999999998,0,0.125
440_3BIW.A,0.0,0.05,0.14895,0,0.2
441_3BIW.A,0.0,0.02,0.13934000000000002,0,0.295
442_3BIW.A,0.0,0.01,0.12032000000000001,0,0.255
443_3BIW.A,0.0,0.01,0.16757,0,0.31
444_3BIW.A,0.0,0.02,0.20561,0,0.405
451_3BIW.A,0.0,0.02,0.45946000000000004,0,0.47
452_3BIW.A,0.0,0.0,0.09208999999999999,0,0.24
453_3BIW.A,0.0,0.01,0.0951,0,0.375
454_3BIW.A,0.0,0.01,0.5927899999999999,0,0.53
455_3BIW.A,0.0,0.01,0.65225,0,0.61
456_3BIW.A,0.0,0.0,0.0016,0,0.025
457_3BIW.A,0.0,0.0,0.14454,0,0.395
458_3BIW.A,0.862,0.02,1.0,0,0.665
459_3BIW.A,0.893,0.01,0.6987,0,0.455
460_3BIW.A,0.0,0.0,0.05345,0,0.06
461_3BIW.A,0.929,0.03,0.25806,0,0.525
462_3BIW.A,0.42200000000000004,0.03,0.23824,0,0.31
463_3BIW.A,0.965,0.02,0.8618600000000001,0,0.55
464_3BIW.A,0.862,0.01,0.33333,0,0.31
465_3BIW.A,1.0,0.02,0.06607,0,0.155
466_3BIW.A,0.965,0.02,0.58078,0,0.555
467_3BIW.A,0.83,0.02,0.11912,0,0.26
468_3BIW.A,0.069,0.04,0.01842,0,0.09
469_3BIW.A,0.0,0.02,0.010409999999999999,0,0.01
470_3BIW.A,0.0,0.01,0.02943,0,0.06
471_3BIW.A,0.0,0.0,0.017419999999999998,0,0.025
472_3BIW.A,0.0,0.0,0.02122,0,0.18
473_3BIW.A,0.0,0.0,0.0038,0,0.02
474_3BIW.A,0.047,0.01,0.02943,0,0.09
475_3BIW.A,0.0,0.02,0.02883,0,0.05
476_3BIW.A,0.0,0.0,0.0012,0,0.0
477_3BIW.A,0.0,0.0,0.002,0,0.055
478_3BIW.A,0.0,0.0,0.00941,0,0.095
479_3BIW.A,0.0,0.0,0.0002,0,0.005
480_3BIW.A,0.0,0.0,0.00941,0,0.015
481_3BIW.A,0.0,0.0,0.0004,0,0.0
482_3BIW.A,0.0,0.0,0.0032,0,0.015
483_3BIW.A,0.0,0.0,0.03023,0,0.07
484_3BIW.A,0.0,0.0,0.0024,0,0.005
485_3BIW.A,0.0,0.0,0.0,0,0.02
486_3BIW.A,0.0,0.0,0.0,0,0.0
487_3BIW.A,0.0,0.0,0.0042,0,0.03
488_3BIW.A,0.0,0.0,0.006409999999999999,0,0.03
489_3BIW.A,0.0,0.0,0.0,0,0.0
490_3BIW.A,0.0,0.0,0.0026,0,0.015
491_3BIW.A,0.0,0.0,0.00521,0,0.065
492_3BIW.A,0.0,0.0,0.0,0,0.005
493_3BIW.A,0.0,0.0,0.0,0,0.0
494_3BIW.A,0.0,0.0,0.01081,0,0.035
495_3BIW.A,0.0,0.03,0.013009999999999999,0,0.05
496_3BIW.A,0.0,0.0,0.0046,0,0.0
497_3BIW.A,0.0,0.0,0.041639999999999996,0,0.05
498_3BIW.A,0.0,0.07,0.11532,1,0.1
499_3BIW.A,0.0,0.02,0.18959,0,0.18
500_3BIW.A,0.0,0.03,0.10630999999999999,0,0.09
501_3BIW.A,0.0,0.0,0.04444,0,0.07
502_3BIW.A,0.0,0.01,0.026430000000000002,0,0.045
503_3BIW.A,0.0,0.0,0.0002,0,0.0
504_3BIW.A,0.0,0.0,0.00941,0,0.03
505_3BIW.A,0.0,0.0,0.0,0,0.0
506_3BIW.A,0.0,0.0,0.0,0,0.04
507_3BIW.A,0.0,0.0,0.0006,0,0.0
508_3BIW.A,0.0,0.0,0.0,0,0.005
509_3BIW.A,0.0,0.02,0.04464,0,0.265
510_3BIW.A,0.0,0.0,0.011009999999999999,0,0.185
511_3BIW.A,0.0,0.02,0.01261,0,0.115
512_3BIW.A,0.0,0.0,0.00561,0,0.04
513_3BIW.A,0.0,0.04,0.03704,0,0.15
514_3BIW.A,0.0,0.03,0.033030000000000004,0,0.05
515_3BIW.A,0.0,0.05,0.06647,0,0.085
516_3BIW.A,0.0,0.05,0.03223,0,0.015
517_3BIW.A,0.0,0.0,0.007409999999999999,0,0.03
518_3BIW.A,0.0,0.02,0.01381,0,0.055
519_3BIW.A,0.0,0.02,0.029230000000000003,0,0.08
520_3BIW.A,0.0,0.02,0.02302,0,0.045
521_3BIW.A,0.0,0.0,0.007809999999999999,0,0.065
522_3BIW.A,0.0,0.03,0.016819999999999998,0,0.14
523_3BIW.A,0.0,0.0,0.0018,0,0.015
524_3BIW.A,0.0,0.0,0.0,0,0.035
525_3BIW.A,0.0,0.0,0.0,0,0.03
526_3BIW.A,0.0,0.0,0.0,0,0.02
527_3BIW.A,0.0,0.0,0.0,0,0.08
528_3BIW.A,0.0,0.0,0.0,0,0.01
529_3BIW.A,0.0,0.0,0.0,0,0.005
530_3BIW.A,0.0,0.0,0.0,0,0.02
531_3BIW.A,0.0,0.0,0.0002,0,0.01
532_3BIW.A,0.0,0.0,0.0,0,0.01
533_3BIW.A,0.0,0.0,0.0004,0,0.0
534_3BIW.A,0.0,0.0,0.0,0,0.0
535_3BIW.A,0.0,0.0,0.006409999999999999,0,0.005
536_3BIW.A,0.0,0.0,0.00941,0,0.1
537_3BIW.A,0.0,0.0,0.05646,0,0.26
538_3BIW.A,0.0,0.01,0.03003,0,0.105
539_3BIW.A,0.0,0.02,0.02963,0,0.125
540_3BIW.A,0.0,0.02,0.056260000000000004,0,0.13
541_3BIW.A,0.0,0.02,0.05225,0,0.04
542_3BIW.A,0.0,0.03,0.08769,0,0.05
543_3BIW.A,0.0,0.0,0.02122,0,0.035
544_3BIW.A,0.0,0.0,0.00601,0,0.02
545_3BIW.A,0.0,0.11,0.041839999999999995,0,0.05
546_3BIW.A,0.0,0.0,0.02342,0,0.05
547_3BIW.A,0.0,0.02,0.06647,0,0.125
548_3BIW.A,0.0,0.0,0.02543,0,0.135
549_3BIW.A,0.0,0.01,0.03083,0,0.155
550_3BIW.A,0.0,0.12,0.06687,0,0.345
551_3BIW.A,0.0,0.01,0.03584,0,0.21
552_3BIW.A,0.0,0.0,0.007809999999999999,0,0.105
553_3BIW.A,0.057,0.01,0.04224,0,0.36
554_3BIW.A,0.047,0.03,0.06667000000000001,0,0.37
555_3BIW.A,0.0,0.0,0.0026,0,0.015
556_3BIW.A,0.0,0.0,0.0004,0,0.0
557_3BIW.A,0.0,0.01,0.05926,0,0.455
558_3BIW.A,0.047,0.01,0.04885,0,0.19
559_3BIW.A,0.0,0.0,0.0,0,0.0
560_3BIW.A,0.0,0.0,0.0066099999999999996,0,0.0
561_3BIW.A,0.0,0.01,0.058660000000000004,0,0.215
562_3BIW.A,0.0,0.0,0.01942,0,0.075
563_3BIW.A,0.0,0.0,0.0,0,0.02
564_3BIW.A,0.0,0.0,0.01181,0,0.0
565_3BIW.A,0.0,0.0,0.01461,0,0.025
566_3BIW.A,0.0,0.0,0.0,0,0.0
567_3BIW.A,0.0,0.0,0.0004,0,0.0
568_3BIW.A,0.0,0.0,0.02903,0,0.075
569_3BIW.A,0.0,0.01,0.019819999999999997,0,0.105
570_3BIW.A,0.0,0.0,0.00881,0,0.025
571_3BIW.A,0.0,0.01,0.015619999999999998,0,0.055
572_3BIW.A,0.0,0.0,0.009009999999999999,0,0.015
573_3BIW.A,0.069,0.01,0.029230000000000003,0,0.07
574_3BIW.A,0.0,0.02,0.03704,0,0.15
575_3BIW.A,0.0,0.01,0.04244,0,0.125
576_3BIW.A,0.0,0.01,0.07547999999999999,0,0.195
592_3BIW.A,0.929,0.01,0.06887,0,0.3
593_3BIW.A,0.631,0.01,0.02603,0,0.22
594_3BIW.A,0.42200000000000004,0.01,0.01702,0,0.155
595_3BIW.A,0.0,0.0,0.00621,0,0.005
596_3BIW.A,0.19899999999999998,0.01,0.01201,0,0.05
597_3BIW.A,0.584,0.03,0.03564,1,0.13
598_3BIW.A,0.0,0.0,0.0066099999999999996,0,0.025
599_3BIW.A,0.0,0.01,0.01962,0,0.02
600_3BIW.A,0.0,0.01,0.04805,0,0.075
601_3BIW.A,0.0,0.01,0.05926,0,0.105
602_3BIW.A,0.0,0.01,0.02623,0,0.07
603_3BIW.A,0.0,0.01,0.023819999999999997,0,0.11
604_3BIW.A,0.0,0.01,0.010209999999999999,0,0.09
605_3BIW.A,0.12,0.0,0.03784,0,0.04
606_3BIW.A,0.0,0.0,0.0002,0,0.0
607_3BIW.A,0.047,0.01,0.03323,0,0.205
608_3BIW.A,0.0,0.0,0.0008,0,0.0
609_3BIW.A,0.0,0.0,0.00601,0,0.04
610_3BIW.A,0.047,0.01,0.031830000000000004,0,0.155
611_3BIW.A,0.17800000000000002,0.01,0.039639999999999995,0,0.155
612_3BIW.A,0.078,0.01,0.01602,0,0.15
613_3BIW.A,0.706,0.01,0.06486,0,0.215
614_3BIW.A,0.078,0.01,0.01281,0,0.125
615_3BIW.A,0.047,0.01,0.06587,0,0.175
616_3BIW.A,0.0,0.01,0.0961,0,0.185
617_3BIW.A,0.0,0.01,0.10811,0,0.08
618_3BIW.A,0.0,0.0,0.037239999999999995,0,0.03
619_3BIW.A,0.0,0.04,0.08027999999999999,0,0.135
620_3BIW.A,0.0,0.01,0.13113,0,0.105
621_3BIW.A,0.0,0.01,0.51171,0,0.3
622_3BIW.A,0.0,0.01,0.21841999999999998,0,0.255
623_3BIW.A,0.0,0.0,0.0034,0,0.03
624_3BIW.A,0.001,0.02,0.23844,0,0.265
625_3BIW.A,0.0,0.0,0.16857,0,0.125
626_3BIW.A,0.12,0.0,0.025830000000000002,0,0.075
627_3BIW.A,0.047,0.29,0.03163,0,0.185
628_3BIW.A,0.17800000000000002,0.05,0.2038,0,0.25
629_3BIW.A,0.12,0.36,0.62643,0,0.5
630_3BIW.A,0.0,0.0,0.031030000000000002,0,0.13
631_3BIW.A,0.078,0.1,0.08428,0,0.325
632_3BIW.A,0.263,0.09,0.36937,0,0.515
633_3BIW.A,0.10300000000000001,0.11,0.59199,0,0.565
634_3BIW.A,0.10300000000000001,0.1,0.24885,0,0.52
635_3BIW.A,0.263,0.11,0.25145,0,0.475
636_3BIW.A,0.19899999999999998,0.16,0.63463,0,0.415
6_3BX7.A,0.0,0.23,0.19135,0,0.365
7_3BX7.A,0.0,0.35,0.28245,0,0.445
8_3BX7.A,0.0,0.07,0.05451,0,0.22
9_3BX7.A,0.0,0.04,0.05315,0,0.145
10_3BX7.A,0.0,0.0,0.03243,0,0.105
11_3BX7.A,0.0,0.0,0.03508,0,0.015
12_3BX7.A,0.0,0.05,0.06358,0,0.045
13_3BX7.A,0.0,0.03,0.07386000000000001,0,0.065
14_3BX7.A,0.0,0.02,0.15264,0,0.05
15_3BX7.A,0.0,0.02,0.16187,0,0.085
16_3BX7.A,0.0,0.0,0.06698,0,0.03
17_3BX7.A,0.0,0.01,0.18629,0,0.185
18_3BX7.A,0.0,0.01,0.15589,0,0.06
19_3BX7.A,0.0,0.01,0.17275,0,0.075
20_3BX7.A,0.0,0.01,0.23951,0,0.155
21_3BX7.A,0.0,0.02,0.16451,0,0.14
22_3BX7.A,0.0,0.0,0.05579,0,0.025
23_3BX7.A,0.0,0.01,0.0883,0,0.075
24_3BX7.A,0.0,0.01,0.03115,0,0.04
25_3BX7.A,0.0,0.01,0.06018,0,0.04
26_3BX7.A,0.0,0.01,0.09027,0,0.105
27_3BX7.A,0.0,0.0,0.0028699999999999997,0,0.0
28_3BX7.A,0.11199999999999999,0.01,0.07039,0,0.08
29_3BX7.A,0.032,0.03,0.051329999999999994,0,0.07
30_3BX7.A,0.14800000000000002,0.03,0.07092000000000001,0,0.135
31_3BX7.A,0.0,0.0,0.0012900000000000001,0,0.0
32_3BX7.A,0.153,0.0,0.03107,0,0.12
33_3BX7.A,0.0,0.0,0.025480000000000003,0,0.005
34_3BX7.A,0.0,0.0,0.013380000000000001,0,0.02
35_3BX7.A,0.0,0.0,0.00106,0,0.0
36_3BX7.A,0.0,0.0,0.25206,0,0.335
37_3BX7.A,0.0,0.0,0.01013,0,0.0
38_3BX7.A,0.0,0.0,0.02888,0,0.025
39_3BX7.A,0.0,0.0,0.11182,0,0.14
40_3BX7.A,0.0,0.1,0.9235700000000001,1,0.53
41_3BX7.A,0.0,0.55,0.36055,1,0.4
42_3BX7.A,0.0,0.52,0.32668,1,0.505
43_3BX7.A,0.0,0.39,0.07612999999999999,0,0.245
44_3BX7.A,0.0,0.21,0.22038000000000002,0,0.4
45_3BX7.A,0.0,0.04,0.06585,0,0.23
46_3BX7.A,0.0,0.94,0.12679,0,0.425
47_3BX7.A,0.0,0.96,0.42202,1,0.515
48_3BX7.A,0.0,0.47,0.20337,0,0.475
49_3BX7.A,0.0,0.55,0.44802,0,0.48
50_3BX7.A,0.018000000000000002,0.27,0.2377,0,0.5
51_3BX7.A,0.0,0.0,0.04861,0,0.045
52_3BX7.A,0.018000000000000002,0.94,0.42126,1,0.385
53_3BX7.A,0.0,0.0,0.00801,0,0.0
54_3BX7.A,0.0,0.0,0.07477,0,0.01
55_3BX7.A,0.067,0.78,0.09752999999999999,0,0.15
56_3BX7.A,0.0,0.0,0.03379,0,0.015
57_3BX7.A,0.0,0.09,0.16119,0,0.155
58_3BX7.A,0.0,0.03,0.0502,0,0.08
59_3BX7.A,0.0,0.01,0.13019,0,0.05
60_3BX7.A,0.0,0.02,0.061239999999999996,0,0.16
61_3BX7.A,0.0,0.01,0.04861,0,0.065
62_3BX7.A,0.0,0.01,0.04256,0,0.045
63_3BX7.A,0.0,0.0,0.01762,0,0.02
64_3BX7.A,0.0,0.0,0.00892,0,0.01
65_3BX7.A,0.11199999999999999,0.04,0.17623,0,0.105
66_3BX7.A,0.0,0.0,0.08967,0,0.145
67_3BX7.A,0.0,0.0,0.16096,0,0.14
68_3BX7.A,0.027000000000000003,0.0,0.27225,0,0.265
69_3BX7.A,0.0,0.0,0.0564,0,0.12
70_3BX7.A,0.07200000000000001,0.6,0.42806000000000005,0,0.415
71_3BX7.A,0.11199999999999999,0.39,0.18719,0,0.335
72_3BX7.A,0.278,0.93,0.43773999999999996,0,0.435
73_3BX7.A,0.245,0.94,0.37461,1,0.385
74_3BX7.A,0.191,0.64,0.15997999999999998,1,0.39
75_3BX7.A,0.365,0.67,0.47978000000000004,1,0.525
76_3BX7.A,0.523,0.25,0.22658000000000003,0,0.37
77_3BX7.A,0.5429999999999999,0.98,0.76767,1,0.52
78_3BX7.A,1.0,0.64,0.5915199999999999,0,0.51
79_3BX7.A,0.069,0.99,0.74915,0,0.57
80_3BX7.A,0.069,0.63,0.74287,0,0.56
81_3BX7.A,0.02,0.8,0.4388,0,0.395
82_3BX7.A,0.02,0.17,0.25599,0,0.15
83_3BX7.A,0.0,0.0,0.16292,0,0.005
84_3BX7.A,0.012,0.03,0.03243,0,0.075
85_3BX7.A,0.0,0.01,0.03606,0,0.065
86_3BX7.A,0.0,0.02,0.04415,0,0.01
87_3BX7.A,0.0,0.16,0.08309,0,0.035
88_3BX7.A,0.0,0.02,0.11717999999999999,0,0.075
89_3BX7.A,0.0,0.01,0.07612999999999999,0,0.055
90_3BX7.A,0.0,0.0,0.01255,0,0.005
91_3BX7.A,0.0,0.0,0.03553,0,0.01
92_3BX7.A,0.0,0.0,0.01429,0,0.015
93_3BX7.A,0.032,0.03,0.019280000000000002,0,0.155
94_3BX7.A,0.111,0.27,0.51153,1,0.285
95_3BX7.A,0.02,0.2,0.18946,0,0.085
96_3BX7.A,0.146,0.39,0.72828,1,0.265
97_3BX7.A,0.166,0.17,0.07213,0,0.15
98_3BX7.A,0.39299999999999996,0.12,0.13745,0,0.175
99_3BX7.A,0.322,0.22,0.63317,0,0.31
100_3BX7.A,0.397,0.11,1.0,1,0.385
101_3BX7.A,0.146,0.09,0.15733,0,0.205
102_3BX7.A,0.159,0.12,0.06698,0,0.105
103_3BX7.A,0.159,0.06,0.12315999999999999,0,0.115
104_3BX7.A,0.166,0.02,0.33696,0,0.165
105_3BX7.A,0.0,0.01,0.03538,0,0.105
106_3BX7.A,0.0,0.03,0.45286000000000004,1,0.365
107_3BX7.A,0.0,0.13,0.02162,0,0.155
108_3BX7.A,0.0,0.0,0.011640000000000001,0,0.0
109_3BX7.A,0.0,0.0,0.0561,0,0.05
110_3BX7.A,0.0,0.0,0.00022999999999999998,0,0.0
111_3BX7.A,0.0,0.0,0.11060999999999999,0,0.05
112_3BX7.A,0.0,0.02,0.17177,0,0.105
113_3BX7.A,0.0,0.0,0.08505,0,0.055
114_3BX7.A,0.0,0.02,0.11779,0,0.1
115_3BX7.A,0.0,0.0,0.09147999999999999,0,0.055
116_3BX7.A,0.0,0.01,0.08415,0,0.1
117_3BX7.A,0.0,0.01,0.08052000000000001,0,0.03
118_3BX7.A,0.0,0.01,0.16435999999999998,0,0.045
119_3BX7.A,0.0,0.0,0.00037999999999999997,0,0.0
120_3BX7.A,0.0,0.0,0.061239999999999996,0,0.025
121_3BX7.A,0.0,0.0,0.00159,0,0.01
122_3BX7.A,0.0,0.0,0.0013599999999999999,0,0.0
123_3BX7.A,0.0,0.24,0.21750999999999998,0,0.26
124_3BX7.A,0.0,0.04,0.06751,0,0.095
125_3BX7.A,0.0,0.02,0.66659,1,0.305
126_3BX7.A,0.0,0.0,0.01595,0,0.065
127_3BX7.A,0.218,0.02,0.7961,1,0.245
128_3BX7.A,0.14800000000000002,0.04,0.21479,0,0.135
