residue	predus	ispred	dockpred	annotated	rfscore	logreg
171_2AE2.A	0.0	0.34	0.34294	1	0.184542	0.061217
176_2AE2.A	0.0	0.98	0.28746	1	0.453654	0.176508
426_2AJF.E	0.0	0.32	0.1454	1	0.059482	0.028901
436_2AJF.E	0.255	0.61	1.0	1	0.633831	0.828201
440_2AJF.E	0.152	0.04	0.3003	1	0.124107	0.044316
473_2AJF.E	0.106	0.22	0.37047	1	0.164218	0.069827
475_2AJF.E	1.0	0.22	0.73884	1	0.482473	0.998271
482_2AJF.E	0.171	0.6	0.4769	1	0.42924	0.467065
484_2AJF.E	0.612	0.43	0.90725	1	0.626936	0.981127
486_2AJF.E	0.225	0.67	0.30213	1	0.39811	0.595319
487_2AJF.E	0.225	0.62	0.3179	1	0.281859	0.547934
488_2AJF.E	0.171	0.87	0.10024	1	0.086704	0.604565
491_2AJF.E	0.255	0.93	0.39906	1	0.485664	0.877934
170_2B42.A	0.0	0.02	0.15803	1	0.048165	0.074415
186_2B42.A	0.049	0.32	0.3861	1	0.073567	0.559117
187_2B42.A	0.103	0.85	0.82214	1	0.291345	0.9951
188_2B42.A	0.377	0.9	0.82814	1	0.649372	0.998818
190_2B42.A	0.049	0.86	0.41932	1	0.254661	0.648416
291_2B42.A	0.152	0.79	0.18502	1	0.20333	0.188866
292_2B42.A	0.366	0.96	0.45898	1	0.553572	0.93227
293_2B42.A	0.366	0.29	0.08687	1	0.195212	0.184694
295_2B42.A	0.072	0.0	0.08654	1	0.028799	0.049689
299_2B42.A	0.0	0.05	0.08021	1	0.026295	0.033026
301_2B42.A	0.0	0.02	0.06988	1	0.029447	0.029567
313_2B42.A	0.019	0.0	0.04077	1	0.01939	0.023716
315_2B42.A	0.019	0.04	0.07527	1	0.013178	0.034317
320_2B42.A	0.0	0.06	0.08521	1	0.023564	0.034835
354_2B42.A	0.0	0.0	0.00911	1	0.010138	0.015363
373_2B42.A	0.399	0.74	0.50025	1	0.346201	0.962181
374_2B42.A	1.0	0.97	0.77204	1	0.758592	0.9999
375_2B42.A	0.399	0.98	1.0	1	0.616899	0.99984
376_2B42.A	0.366	0.94	0.58918	1	0.548971	0.982959
9_2B42.B	0.296	0.81	0.40752	1	0.352826	0.366493
10_2B42.B	0.177	0.35	0.21484	1	0.193176	0.132105
11_2B42.B	0.296	0.98	0.31446	1	0.613154	0.317233
12_2B42.B	0.296	0.86	0.14689	1	0.237444	0.173557
35_2B42.B	0.083	0.22	0.33736	1	0.17809	0.16785
37_2B42.B	0.0	0.0	0.05529	1	0.029425	0.04572
63_2B42.B	0.489	0.0	0.56082	1	0.375682	0.380425
65_2B42.B	0.296	0.0	0.56796	1	0.20786	0.342137
69_2B42.B	0.0	0.0	0.10492	1	0.051064	0.055381
78_2B42.B	0.0	0.0	0.11162	1	0.058522	0.056824
80_2B42.B	0.0	0.0	0.17921	1	0.08125	0.073485
88_2B42.B	0.643	0.97	1.0	1	0.716099	0.914002
112_2B42.B	0.489	0.42	0.55934	1	0.328295	0.474986
113_2B42.B	1.0	0.93	0.54182	1	0.565265	0.694891
114_2B42.B	0.668	0.85	0.2468	1	0.427483	0.312692
121_2B42.B	0.643	0.03	0.20247	1	0.264729	0.146582
122_2B42.B	0.914	0.05	0.25099	1	0.1735	0.21898
127_2B42.B	0.083	0.0	0.26955	1	0.062595	0.110764
166_2B42.B	0.123	0.0	0.25909	1	0.11521	0.110555
172_2B42.B	0.0	0.0	0.22773	1	0.087333	0.088107
174_2B42.B	0.389	0.9	0.81071	1	0.616276	0.780942
360_2B4J.C	0.387	0.91	0.08112	1	0.373303	0.47522
364_2B4J.C	0.706	0.31	0.09022	1	0.204062	0.166309
365_2B4J.C	0.929	0.98	0.33658	1	0.652861	0.951479
366_2B4J.C	1.0	0.98	0.20044	1	0.611929	0.981992
367_2B4J.C	1.0	0.91	0.10949	1	0.240054	0.980863
368_2B4J.C	0.649	0.87	0.25441	1	0.581889	0.677343
405_2B4J.C	0.262	0.91	0.42063	1	0.436523	0.091343
407_2B4J.C	0.282	0.95	0.41632	1	0.505003	0.129833
113_2BTF.A	0.0	0.01	0.12213	1	0.02878	0.050582
133_2BTF.A	0.194	0.0	0.33179	1	0.100859	0.518289
166_2BTF.A	0.199	0.04	0.8432	1	0.193313	0.998552
167_2BTF.A	0.929	0.94	0.8262	1	0.62764	0.838195
169_2BTF.A	0.801	0.39	1.0	1	0.446982	0.999176
172_2BTF.A	0.426	0.1	0.25708	1	0.19776	0.219412
173_2BTF.A	0.0	0.02	0.31248	1	0.05987	0.3777
285_2BTF.A	0.0	0.0	0.10386	1	0.05282	0.042642
286_2BTF.A	0.0	0.02	0.47167	1	0.111053	0.830008
287_2BTF.A	0.0	0.03	0.14114	1	0.047731	0.057126
288_2BTF.A	0.0	0.04	0.36646	1	0.078427	0.521809
290_2BTF.A	0.458	0.04	0.10908	1	0.090663	0.056599
361_2BTF.A	0.0	0.16	0.1363	1	0.059573	0.025342
364_2BTF.A	0.0	0.09	0.13473	1	0.054999	0.03737
371_2BTF.A	0.535	0.03	0.26118	1	0.208862	0.335795
372_2BTF.A	0.731	0.03	0.63003	1	0.601525	0.98726
373_2BTF.A	0.731	0.01	0.55197	1	0.217346	0.969178
375_2BTF.A	0.727	0.01	0.89748	1	0.729824	0.999654
59_2BTF.P	0.112	0.97	0.09268	1	0.301167	0.222656
60_2BTF.P	0.067	0.99	0.08145	1	0.236971	0.222033
71_2BTF.P	0.0	0.04	0.05458	1	0.02194	0.074353
73_2BTF.P	0.0	0.98	0.0841	1	0.327694	0.195009
74_2BTF.P	0.0	0.99	0.06807	1	0.513735	0.211253
82_2BTF.P	0.0	0.2	0.03501	1	0.046535	0.099717
84_2BTF.P	0.0	0.0	0.00633	1	0.009531	0.089991
86_2BTF.P	0.0	0.0	0.00946	1	0.013157	0.08861
88_2BTF.P	0.0	0.73	0.04923	1	0.085824	0.172956
89_2BTF.P	0.0	0.0	0.02138	1	0.015181	0.083526
90_2BTF.P	0.0	0.61	0.04796	1	0.073006	0.151962
99_2BTF.P	0.0	0.0	0.02295	1	0.015181	0.082876
119_2BTF.P	0.185	0.98	0.04585	1	0.23428	0.302695
120_2BTF.P	0.0	0.0	0.02079	1	0.015181	0.083771
121_2BTF.P	0.245	0.94	0.02221	1	0.351514	0.345659
124_2BTF.P	0.069	0.42	0.01197	1	0.034532	0.162547
125_2BTF.P	0.146	0.94	0.02231	1	0.401873	0.301571
129_2BTF.P	0.238	0.97	0.0306	1	0.246282	0.341288
411_2C0L.A	0.0	0.02	0.00125	1	0.006032	0.020617
414_2C0L.A	0.0	0.0	0.11506	1	0.047523	0.034275
415_2C0L.A	0.0	0.01	0.25756	1	0.050535	0.069193
526_2C0L.A	0.0	0.0	0.00125	1	0.003936	0.019656
527_2C0L.A	0.0	0.01	0.00624	1	0.008515	0.020631
530_2C0L.A	0.0	0.01	0.0357	1	0.014536	0.023839
534_2C0L.A	0.0	0.01	0.46539	1	0.088588	0.174166
545_2C0L.A	0.0	0.0	0.02993	1	0.017315	0.02263
557_2C0L.A	0.0	0.0	0.029	1	0.016174	0.022527
561_2C0L.A	0.0	0.0	0.06844	1	0.033571	0.027321
568_2C0L.A	0.0	0.03	0.63252	1	0.136433	0.338694
602_2C0L.A	0.0	0.02	0.29935	1	0.058725	0.085872
608_2C0L.A	0.668	0.48	0.61023	1	0.38672	0.354542
609_2C0L.A	0.282	0.41	0.93031	1	0.67066	0.796513
612_2C0L.A	0.063	0.07	0.96586	1	0.137622	0.733914
613_2C0L.A	0.133	0.18	1.0	1	0.193729	0.795434
615_2C0L.A	0.052	0.05	0.69317	1	0.085655	0.404374
620_2C0L.A	0.052	0.03	0.85953	1	0.149592	0.598376
624_2C0L.A	0.0	0.02	0.5092	1	0.115632	0.212116
2_2CFH.C	0.466	0.11	0.59672	1	0.280335	0.33123
3_2CFH.C	0.81	0.21	0.31155	1	0.240399	0.299537
6_2CFH.C	0.698	0.26	0.74528	1	0.510215	0.762857
7_2CFH.C	1.0	0.18	0.62825	1	0.422051	0.749267
13_2CFH.C	0.613	0.15	0.7688	1	0.397832	0.661308
18_2CFH.C	0.66	0.03	0.76436	1	0.396648	0.584398
19_2CFH.C	0.988	0.06	0.85668	1	0.419605	0.852813
35_2CFH.C	0.0	0.01	0.56034	1	0.087728	0.079164
43_2CFH.C	0.0	0.03	0.71642	1	0.17781	0.165847
50_2CFH.C	0.0	0.02	0.53207	1	0.123521	0.071963
31_2FD6.H	0.248	0.96	0.61391	1	0.597913	0.390463
33_2FD6.H	0.44	0.96	0.9282	1	0.634756	0.926263
50_2FD6.H	0.882	0.0	0.5787	1	0.415214	0.900647
52_2FD6.H	0.074	0.82	0.97005	1	0.32489	0.545045
55_2FD6.H	0.0	0.38	0.71237	1	0.183706	0.090359
56_2FD6.H	0.0	0.45	0.84916	1	0.201127	0.187691
57_2FD6.H	0.242	0.26	0.10344	1	0.140332	0.014374
58_2FD6.H	0.248	0.23	0.38698	1	0.220134	0.064435
95_2FD6.H	0.281	0.0	1.0	1	0.376694	0.642973
99_2FD6.H	1.0	0.99	0.99745	1	0.676019	0.998652
532_2FD6.H	0.527	0.96	0.55134	1	0.555773	0.737639
591_2FD6.H	0.44	0.95	0.84289	1	0.571044	0.885915
592_2FD6.H	0.527	0.98	0.526	1	0.56655	0.715431
593_2FD6.H	0.598	0.99	0.49759	1	0.619971	0.776155
168_2HDH.A	0.0	0.95	0.35841	1	0.402142	0.454388
195_2HDH.A	0.0	0.27	0.40265	1	0.157686	0.068328
198_2HDH.A	0.0	0.5	0.20691	1	0.255312	0.087615
199_2HDH.A	0.0	0.96	0.1287	1	0.336769	0.300064
200_2HDH.A	0.0	0.72	0.12665	1	0.33276	0.146978
206_2HDH.A	0.317	0.91	0.48129	1	0.52578	0.427594
209_2HDH.A	0.282	0.99	0.30069	1	0.280923	0.376399
217_2HDH.A	0.282	0.96	0.3139	1	0.64644	0.359472
225_2HDH.A	0.317	0.57	0.03109	1	0.151695	0.049763
226_2HDH.A	0.317	0.42	0.08608	1	0.162419	0.033986
231_2HDH.A	0.0	0.79	0.05347	1	0.150325	0.152125
235_2HDH.A	0.416	0.96	0.22898	1	0.442269	0.273299
241_2HDH.A	0.468	0.95	0.66329	1	0.488063	0.563768
242_2HDH.A	0.698	0.97	1.0	1	0.698345	0.753759
243_2HDH.A	0.468	0.99	0.45911	1	0.71245	0.446106
274_2HDH.A	0.0	0.5	0.22012	1	0.28138	0.090895
97_2HHM.A	0.0	0.0	0.26549	1	0.09749	0.075094
100_2HHM.A	0.0	0.99	0.61715	1	0.546322	0.78774
102_2HHM.A	0.419	0.97	1.0	1	0.677866	0.985081
104_2HHM.A	0.389	0.84	0.65836	1	0.252546	0.852306
156_2HHM.A	0.0	0.15	0.07727	1	0.043384	0.029662
158_2HHM.A	0.0	0.87	0.25762	1	0.396893	0.232595
163_2HHM.A	0.389	0.9	0.59731	1	0.587247	0.810584
164_2HHM.A	0.083	0.6	0.09648	1	0.081785	0.071188
167_2HHM.A	1.0	0.96	0.34032	1	0.650707	0.631627
173_2HHM.A	0.138	0.94	0.2263	1	0.196635	0.242439
176_2HHM.A	0.083	0.97	0.53265	1	0.453551	0.694947
180_2HHM.A	0.0	0.14	0.4235	1	0.128941	0.218779
183_2HHM.A	0.0	0.99	0.86955	1	0.659986	0.949671
187_2HHM.A	0.0	0.0	0.2499	1	0.093868	0.068408
188_2HHM.A	0.0	0.98	0.53244	1	0.590536	0.679148
191_2HHM.A	0.0	0.97	0.98733	1	0.523921	0.975033
192_2HHM.A	0.0	0.92	0.8337	1	0.351262	0.930635
194_2HHM.A	0.0	0.96	0.21488	1	0.471166	0.209561
206_2HHM.A	0.0	0.58	0.09467	1	0.09346	0.062999
207_2HHM.A	0.0	0.76	0.19839	1	0.233725	0.148264
209_2HHM.A	0.0	0.0	0.0433	1	0.03007	0.019031
60_2HLE.B	0.0	0.14	0.09404	1	0.044939	0.043012
101_2HLE.B	0.0	0.29	0.39066	1	0.151311	0.215398
109_2HLE.B	0.012	0.01	0.19244	1	0.032381	0.118365
112_2HLE.B	0.325	0.01	0.21561	1	0.14563	0.306216
113_2HLE.B	0.153	0.11	0.3964	1	0.178703	0.42638
114_2HLE.B	0.0	0.03	0.17204	1	0.051805	0.0955
116_2HLE.B	0.159	0.07	0.10462	1	0.096191	0.088719
118_2HLE.B	0.159	0.08	0.11643	1	0.095752	0.093849
121_2HLE.B	0.854	0.0	0.37342	1	0.248484	0.890376
122_2HLE.B	0.262	0.95	0.52565	1	0.541082	0.24721
123_2HLE.B	0.854	0.97	0.76054	1	0.741797	0.923932
125_2HLE.B	0.57	0.97	1.0	1	0.790715	0.965764
128_2HLE.B	0.57	0.65	0.381	1	0.362013	0.396732
201_2HQS.A	0.274	0.43	0.02745	1	0.150954	0.198035
205_2HQS.A	0.0	0.15	0.0	1	0.152158	0.0509
220_2HQS.A	0.129	0.99	0.00056	1	0.277957	0.579151
245_2HQS.A	0.0	0.26	0.01632	1	0.025111	0.072536
246_2HQS.A	0.0	0.33	0.0	1	0.153981	0.092272
249_2HQS.A	0.0	0.0	0.0	1	0.00413	0.030516
264_2HQS.A	0.0	0.0	0.0	1	0.00413	0.030516
290_2HQS.A	0.0	0.03	0.0	1	0.008318	0.033832
293_2HQS.A	0.0	0.02	0.0	1	0.006296	0.032689
308_2HQS.A	0.0	0.01	0.00538	1	0.007678	0.031449
336_2HQS.A	0.0	0.12	0.0	1	0.047674	0.045991
357_2HQS.A	0.0	0.12	0.00056	1	0.012918	0.045971
377_2HQS.A	0.0	0.03	0.01502	1	0.010549	0.033428
379_2HQS.A	0.0	0.3	0.0	1	0.091943	0.083725
397_2HQS.A	0.19	0.04	0.54636	1	0.154038	0.032817
398_2HQS.A	0.404	0.11	0.5918	1	0.333487	0.06072
424_2HQS.A	0.0	0.0	0.0	1	0.00413	0.030516
55_2HRK.B	0.341	0.03	0.11428	1	0.116837	0.049587
57_2HRK.B	0.743	0.03	0.46016	1	0.191385	0.850698
61_2HRK.B	0.563	0.03	0.13172	1	0.21166	0.683406
63_2HRK.B	0.743	0.5	0.87744	1	0.594151	0.879877
98_2HRK.B	0.428	0.29	0.06413	1	0.152214	0.627116
99_2HRK.B	0.743	0.67	0.04585	1	0.156943	0.999793
102_2HRK.B	0.743	0.96	0.25016	1	0.345184	0.999875
106_2HRK.B	1.0	0.05	0.75687	1	0.483136	0.987561
171_2J0T.A	0.0	0.41	0.15336	1	0.067268	0.12294
172_2J0T.A	0.0	0.09	0.1324	1	0.060096	0.118698
179_2J0T.A	0.0	0.69	0.41758	1	0.402924	0.262334
180_2J0T.A	0.125	0.5	0.22813	1	0.142969	0.120754
181_2J0T.A	0.0	0.0	0.21015	1	0.091168	0.153006
182_2J0T.A	0.0	0.0	0.05309	1	0.029184	0.092491
183_2J0T.A	0.0	0.0	0.08106	1	0.047194	0.101409
184_2J0T.A	0.0	0.21	0.07658	1	0.053254	0.0978
186_2J0T.A	0.0	0.01	0.15077	1	0.032486	0.126888
210_2J0T.A	0.471	0.41	0.52998	1	0.265328	0.160106
218_2J0T.A	0.0	0.0	0.02518	1	0.016539	0.0843
219_2J0T.A	0.01	0.0	0.0368	1	0.028811	0.085836
222_2J0T.A	0.0	0.1	0.06815	1	0.032128	0.096207
227_2J0T.A	0.13	0.03	0.09197	1	0.295263	0.080225
228_2J0T.A	0.207	0.14	0.1999	1	0.153956	0.09686
238_2J0T.A	0.041	0.9	0.31399	1	0.182666	0.178284
239_2J0T.A	0.087	0.97	0.58009	1	0.452908	0.338438
240_2J0T.A	0.204	0.16	0.73819	1	0.352713	0.433787
1_2J0T.D	0.565	0.16	0.51417	1	0.306495	0.390332
2_2J0T.D	0.606	0.09	0.51686	1	0.247993	0.47494
3_2J0T.D	0.563	0.17	0.38627	1	0.350592	0.324295
4_2J0T.D	0.563	0.83	0.39661	1	0.444073	0.36855
5_2J0T.D	0.606	0.7	0.43222	1	0.347822	0.469837
35_2J0T.D	0.772	0.19	1.0	1	0.462954	0.917511
66_2J0T.D	0.563	0.23	0.88593	1	0.592729	0.5865
67_2J0T.D	0.743	0.2	0.64423	1	0.297987	0.801851
68_2J0T.D	0.772	0.29	0.75547	1	0.560638	0.871323
69_2J0T.D	0.743	0.83	0.84267	1	0.488876	0.879496
70_2J0T.D	0.842	0.83	0.40454	1	0.51638	0.871734
9_2NAC.A	0.0	0.4	0.0113	1	0.043851	0.11101
11_2NAC.A	0.0	0.97	0.0185	1	0.252113	0.349015
12_2NAC.A	0.0	0.89	0.02188	1	0.133626	0.310794
19_2NAC.A	0.262	0.96	0.08576	1	0.434447	0.426346
20_2NAC.A	0.0	0.98	0.22219	1	0.499541	0.702881
21_2NAC.A	0.272	0.98	0.31897	1	0.621659	0.805162
22_2NAC.A	0.199	0.93	0.07243	1	0.378413	0.392972
25_2NAC.A	0.0	0.96	0.1389	1	0.338611	0.553502
27_2NAC.A	0.0	0.97	0.04949	1	0.251816	0.401005
98_2NAC.A	0.0	0.0	0.00219	1	0.005585	0.041804
148_2NAC.A	0.0	0.75	0.03284	1	0.151187	0.256723
149_2NAC.A	0.0	0.0	0.02761	1	0.014791	0.049742
152_2NAC.A	0.0	0.97	0.25779	1	0.524337	0.74867
153_2NAC.A	0.0	0.0	0.08655	1	0.045358	0.073953
156_2NAC.A	0.282	0.93	0.40192	1	0.497722	0.868192
160_2NAC.A	0.199	0.81	0.33208	1	0.340081	0.755854
163_2NAC.A	0.262	0.98	0.72354	1	0.546821	0.986917
165_2NAC.A	0.698	0.98	0.82893	1	0.481143	0.992316
166_2NAC.A	0.616	0.98	0.10983	1	0.652954	0.437416
168_2NAC.A	0.572	0.92	0.49246	1	0.508062	0.914082
169_2NAC.A	0.572	0.99	0.60286	1	0.646187	0.965388
170_2NAC.A	0.616	0.94	0.07007	1	0.405508	0.346325
172_2NAC.A	0.929	0.9	0.64931	1	0.592649	0.96307
175_2NAC.A	0.387	0.96	0.39844	1	0.561429	0.867805
176_2NAC.A	1.0	0.3	0.50686	1	0.250413	0.673774
177_2NAC.A	0.929	0.98	1.0	1	0.615297	0.997456
179_2NAC.A	1.0	0.96	0.70819	1	0.66246	0.978024
180_2NAC.A	0.649	0.92	0.18035	1	0.535058	0.522314
181_2NAC.A	0.26	0.87	0.14908	1	0.409114	0.484028
183_2NAC.A	0.435	0.98	0.39203	1	0.486955	0.865426
184_2NAC.A	0.433	0.96	0.13958	1	0.381758	0.500894
186_2NAC.A	0.329	0.94	0.18766	1	0.412991	0.586798
188_2NAC.A	0.0	0.96	0.37296	1	0.464203	0.869012
189_2NAC.A	0.0	0.0	0.07277	1	0.044406	0.067468
190_2NAC.A	0.0	0.79	0.25751	1	0.288239	0.656037
191_2NAC.A	0.0	0.61	0.02879	1	0.068289	0.191963
208_2NAC.A	0.0	0.34	0.05657	1	0.047662	0.129659
209_2NAC.A	0.0	0.99	0.18058	1	0.599616	0.642794
212_2NAC.A	0.0	0.58	0.28349	1	0.231029	0.577875
249_2NAC.A	0.0	0.0	0.02806	1	0.014791	0.049894
275_2NAC.A	0.0	0.74	0.08677	1	0.14806	0.331538
276_2NAC.A	0.0	0.2	0.04246	1	0.048002	0.087041
310_2NAC.A	0.0	0.0	0.00827	1	0.009557	0.043584
322_2NAC.A	0.0	0.97	0.02002	1	0.248067	0.351494
327_2NAC.A	0.416	0.91	0.02131	1	0.245673	0.277114
328_2NAC.A	0.197	0.0	0.01946	1	0.079306	0.042835
329_2NAC.A	0.0	0.0	0.01636	1	0.020063	0.046066
330_2NAC.A	0.0	0.98	0.0433	1	0.288886	0.396282
331_2NAC.A	0.0	0.6	0.01535	1	0.059489	0.173893
333_2NAC.A	0.0	0.96	0.04488	1	0.260949	0.387229
334_2NAC.A	0.0	0.0	0.01147	1	0.012773	0.04455
336_2NAC.A	0.0	0.0	0.01181	1	0.012773	0.044654
337_2NAC.A	0.0	0.49	0.06793	1	0.076714	0.189586
338_2NAC.A	0.0	0.6	0.05033	1	0.067235	0.212889
339_2NAC.A	0.0	0.66	0.06265	1	0.076664	0.255145
343_2NAC.A	0.0	0.0	0.01305	1	0.012773	0.045035
93_2O3B.A	0.173	0.53	0.25197	1	0.312397	0.275359
94_2O3B.A	0.068	0.19	0.12837	1	0.063171	0.046373
95_2O3B.A	0.068	0.17	0.33575	1	0.05861	0.043998
96_2O3B.A	0.068	0.73	0.16837	1	0.205031	0.459588
97_2O3B.A	0.068	0.93	0.34595	1	0.223167	0.718599
99_2O3B.A	0.0	0.92	0.14286	1	0.328188	0.665095
101_2O3B.A	0.0	0.95	0.31501	1	0.430291	0.708166
113_2O3B.A	0.068	0.91	0.35122	1	0.175483	0.697028
116_2O3B.A	0.0	0.98	0.51547	1	0.539699	0.749098
117_2O3B.A	0.068	0.96	0.63282	1	0.380646	0.762404
121_2O3B.A	0.0	0.54	0.19141	1	0.120959	0.21267
122_2O3B.A	0.0	0.45	0.38759	1	0.178166	0.149775
155_2O3B.A	0.112	0.94	0.13726	1	0.25168	0.738063
156_2O3B.A	0.285	0.37	0.58097	1	0.246115	0.184407
163_2O3B.A	0.285	0.0	0.03999	1	0.116947	0.027313
32_2PCB.A	0.185	0.03	0.38639	1	0.147734	0.136312
34_2PCB.A	0.494	0.3	0.60818	1	0.314954	0.578072
38_2PCB.A	0.574	0.23	0.77682	1	0.52423	0.961402
39_2PCB.A	1.0	0.6	1.0	1	0.571177	0.996771
195_2PCB.A	0.141	0.04	0.31446	1	0.114232	0.048547
290_2PCB.A	0.0	0.03	0.24962	1	0.062363	0.006016
140_2PFL.A	0.698	0.96	0.07038	1	0.296628	0.909992
141_2PFL.A	0.417	0.37	0.01261	1	0.196607	0.442385
142_2PFL.A	0.698	0.45	0.00023	1	0.715648	0.866528
150_2PFL.A	0.0	0.05	0.00367	1	0.008226	0.028389
151_2PFL.A	0.371	0.13	0.00046	1	0.299429	0.249693
152_2PFL.A	0.0	0.0	0.00344	1	0.00535	0.024028
155_2PFL.A	0.0	0.03	0.01994	1	0.011045	0.019529
200_2PFL.A	0.0	0.04	0.00321	1	0.008637	0.027672
204_2PFL.A	0.0	0.15	0.00252	1	0.018503	0.040719
208_2PFL.A	0.0	0.36	0.02545	1	0.024546	0.054035
214_2PFL.A	0.282	0.25	0.01605	1	0.100584	0.185463
217_2PFL.A	0.371	0.74	0.00092	1	0.499216	0.737747
218_2PFL.A	0.079	0.17	0.0055	1	0.029111	0.062885
220_2PFL.A	0.0	0.1	0.0016	1	0.015454	0.034977
221_2PFL.A	0.0	0.54	0.0	1	0.147137	0.14923
225_2PFL.A	0.0	0.06	0.0	1	0.021938	0.031455
228_2PFL.A	0.0	0.05	0.00527	1	0.009988	0.027552
488_2PFL.A	0.0	0.03	0.0204	1	0.011045	0.01936
499_2PFL.A	1.0	0.89	0.00436	1	0.612172	0.993558
503_2PFL.A	0.368	0.22	0.0	1	0.287837	0.311726
504_2PFL.A	0.698	0.0	0.0	1	0.774137	0.572936
592_2PFL.A	0.282	0.75	0.16185	1	0.323105	0.073999
594_2PFL.A	0.416	0.0	0.00848	1	0.088432	0.188807
13_2PTC.I	0.194	0.77	0.66009	1	0.338217	0.269589
14_2PTC.I	1.0	0.82	0.54036	1	0.358792	0.99882
15_2PTC.I	0.406	0.99	0.72702	1	0.574779	0.919346
16_2PTC.I	0.391	0.96	0.46984	1	0.595315	0.872333
17_2PTC.I	0.612	0.96	0.88711	1	0.624254	0.986212
19_2PTC.I	0.76	0.03	0.69395	1	0.593088	0.38923
37_2PTC.I	0.287	0.95	0.42747	1	0.567479	0.702701
39_2PTC.I	0.285	0.73	0.74641	1	0.6692	0.414355
64_2SIC.E	0.245	0.93	0.38268	1	0.470445	0.463514
100_2SIC.E	0.496	0.95	0.33571	1	0.537562	0.630951
101_2SIC.E	0.805	0.98	0.5	1	0.575052	0.840143
102_2SIC.E	0.878	0.95	0.36923	1	0.671439	0.83188
104_2SIC.E	1.0	0.98	0.57965	1	0.597624	0.9069
125_2SIC.E	0.0	0.0	0.10903	1	0.055942	0.014467
126_2SIC.E	0.562	0.05	0.17823	1	0.271972	0.078141
127_2SIC.E	0.496	0.98	0.34467	1	0.634506	0.656279
129_2SIC.E	0.255	0.97	0.55559	1	0.525396	0.554731
130_2SIC.E	0.285	0.98	0.6155	1	0.562103	0.599847
135_2SIC.E	0.0	0.0	0.07351	1	0.046656	0.013875
155_2SIC.E	0.103	0.93	0.56472	1	0.441991	0.423289
156_2SIC.E	0.019	0.94	0.62678	1	0.540316	0.394864
189_2SIC.E	0.339	0.95	0.70793	1	0.569227	0.636421
218_2SIC.E	0.178	0.62	0.76884	1	0.518288	0.289872
219_2SIC.E	0.0	0.0	0.29489	1	0.097899	0.017992
221_2SIC.E	0.0	0.0	0.20959	1	0.090442	0.01628
65_2SIC.I	0.111	0.74	0.31857	1	0.263722	0.185939
67_2SIC.I	0.078	0.49	0.22617	1	0.247764	0.05083
68_2SIC.I	0.166	0.94	0.18392	1	0.398209	0.425697
69_2SIC.I	0.397	0.93	0.23318	1	0.344896	0.982513
70_2SIC.I	1.0	0.97	0.52734	1	0.588367	1.0
71_2SIC.I	0.281	0.0	0.40653	1	0.229698	0.503598
72_2SIC.I	0.433	0.97	0.391	1	0.485306	0.994356
73_2SIC.I	0.649	0.98	0.96893	1	0.660848	0.999974
74_2SIC.I	0.854	0.96	0.67761	1	0.625696	0.999999
75_2SIC.I	0.57	0.99	1.0	1	0.705807	0.9999
98_2SIC.I	0.322	0.07	0.72404	1	0.275896	0.847077
3_2UTG.A	0.6	0.92	0.67883	1	0.523888	0.440652
5_2UTG.A	0.6	0.95	0.42873	1	0.500058	0.398291
6_2UTG.A	0.455	0.99	1.0	1	0.722693	0.958215
28_2UTG.A	0.76	0.98	0.75249	1	0.630133	0.894656
29_2UTG.A	0.406	0.99	0.26298	1	0.507073	0.459245
34_2UTG.A	0.179	0.98	0.83773	1	0.714127	0.852201
37_2UTG.A	0.455	0.97	0.42012	1	0.458718	0.493696
45_2UTG.A	0.275	0.98	0.19505	1	0.367778	0.280827
55_2UTG.A	0.0	0.98	0.02576	1	0.290244	0.114774
59_2UTG.A	1.0	0.98	0.18484	1	0.669263	0.491124
62_2UTG.A	0.001	0.98	0.04915	1	0.597469	0.125757
63_2UTG.A	1.0	0.98	0.42468	1	0.571353	0.734224
66_2UTG.A	0.76	0.99	0.09726	1	0.644586	0.394994
69_2UTG.A	0.68	0.99	0.62774	1	0.523243	0.857531
212_2VDB.A	0.0	0.12	0.06949	1	0.037278	0.009674
227_2VDB.A	0.0	0.06	0.54104	1	0.12265	0.087109
230_2VDB.A	0.0	0.01	0.25645	1	0.05103	0.027425
263_2VDB.A	0.0	0.01	0.2735	1	0.047459	0.029598
270_2VDB.A	0.0	0.03	0.20529	1	0.059722	0.021036
318_2VDB.A	0.0	0.05	0.46131	1	0.118273	0.063077
321_2VDB.A	0.0	0.03	0.40993	1	0.088011	0.052232
322_2VDB.A	0.0	0.03	0.24771	1	0.06396	0.025456
325_2VDB.A	0.0	0.01	0.33809	1	0.050848	0.039439
326_2VDB.A	0.0	0.0	0.36559	1	0.099741	0.045303
329_2VDB.A	0.0	0.02	0.61202	1	0.149271	0.124536
96_2VIS.A	0.116	0.26	0.59513	1	0.23715	0.902066
530_2VIS.A	0.0	0.97	0.37483	1	0.480787	0.59529
531_2VIS.A	0.022	0.84	0.42125	1	0.180649	0.693373
552_2VIS.A	0.0	0.0	0.51179	1	0.104401	0.758016
554_2VIS.A	0.0	0.9	0.43132	1	0.389017	0.767653
556_2VIS.A	0.0	0.88	0.4837	1	0.364693	0.88217
558_2VIS.A	0.154	0.2	0.20926	1	0.191829	0.012928
600_2VIS.A	0.86	0.96	1.0	1	0.646132	0.996243
