residue,predus,ispred,dockpred,annotated,rfscore,logreg
249_2NAC.A,0.0,0.0,0.02806,1,0.014790566253045485,0.049894330571210184
275_2NAC.A,0.0,0.74,0.08677,1,0.14805966793168351,0.3315383198977719
276_2NAC.A,0.0,0.2,0.04246,1,0.048002162894189675,0.0870411102874579
310_2NAC.A,0.0,0.0,0.00827,1,0.0095566729872704,0.04358440105607435
322_2NAC.A,0.0,0.97,0.02002,1,0.24806697383224677,0.35149415840485
327_2NAC.A,0.416,0.91,0.02131,1,0.24567297229289506,0.27711410452054674
328_2NAC.A,0.197,0.0,0.01946,1,0.07930586590205184,0.042834628762569875
329_2NAC.A,0.0,0.0,0.01636,1,0.020062806584933788,0.046066178249532005
330_2NAC.A,0.0,0.98,0.0433,1,0.2888856177260175,0.39628198076668253
331_2NAC.A,0.0,0.6,0.01535,1,0.05948857506079228,0.17389287767629555
333_2NAC.A,0.0,0.96,0.04488,1,0.2609487407213451,0.3872293514962592
334_2NAC.A,0.0,0.0,0.01147,1,0.012772734617131087,0.04455043543442361
336_2NAC.A,0.0,0.0,0.01181,1,0.012772734617131087,0.04465426834244845
337_2NAC.A,0.0,0.49,0.06793,1,0.07671393398997373,0.18958637655162489
338_2NAC.A,0.0,0.6,0.05033,1,0.06723541488839205,0.21288929256773856
339_2NAC.A,0.0,0.66,0.06265,1,0.07666382925834782,0.25514510240060534
343_2NAC.A,0.0,0.0,0.01305,1,0.012772734617131087,0.04503491116919151
93_2O3B.A,0.173,0.53,0.25197,1,0.3123966473232713,0.2753587241197897
94_2O3B.A,0.068,0.19,0.12837,1,0.06317104428785168,0.046372853107043956
95_2O3B.A,0.068,0.17,0.33575,1,0.0586098573005226,0.04399807155102015
96_2O3B.A,0.068,0.73,0.16837,1,0.20503144708357846,0.4595877368387792
97_2O3B.A,0.068,0.93,0.34595,1,0.22316657779202057,0.7185986772064539
99_2O3B.A,0.0,0.92,0.14286,1,0.32818829429653307,0.6650948387047374
101_2O3B.A,0.0,0.95,0.31501,1,0.43029124780641703,0.7081657395430062
113_2O3B.A,0.068,0.91,0.35122,1,0.17548306512969114,0.6970277241925762
116_2O3B.A,0.0,0.98,0.51547,1,0.53969861565187,0.7490975486307792
117_2O3B.A,0.068,0.96,0.63282,1,0.38064555960694185,0.7624038348891776
121_2O3B.A,0.0,0.54,0.19141,1,0.12095945985590446,0.2126703700732452
122_2O3B.A,0.0,0.45,0.38759,1,0.17816622362455578,0.14977481945433632
155_2O3B.A,0.112,0.94,0.13726,1,0.2516795196119451,0.7380634028775361
156_2O3B.A,0.285,0.37,0.58097,1,0.2461145695136355,0.1844069729633726
163_2O3B.A,0.285,0.0,0.03999,1,0.11694722001609398,0.02731315431261875
32_2PCB.A,0.185,0.03,0.38639,1,0.14773415989471123,0.1363124056803612
34_2PCB.A,0.494,0.3,0.60818,1,0.31495358739791807,0.5780722758326722
38_2PCB.A,0.574,0.23,0.77682,1,0.5242301298047058,0.9614021418217601
39_2PCB.A,1.0,0.6,1.0,1,0.5711767739629848,0.996770822299777
195_2PCB.A,0.141,0.04,0.31446,1,0.1142320675074696,0.0485470676058858
290_2PCB.A,0.0,0.03,0.24962,1,0.06236331843417732,0.006016100621736893
140_2PFL.A,0.698,0.96,0.07038,1,0.29662836780164886,0.9099918375939114
141_2PFL.A,0.417,0.37,0.01261,1,0.19660695226859246,0.44238532645380124
142_2PFL.A,0.698,0.45,0.00023,1,0.7156479910202269,0.8665282129548406
150_2PFL.A,0.0,0.05,0.00367,1,0.008226214240148234,0.028388564644503202
151_2PFL.A,0.371,0.13,0.00046,1,0.29942880849473497,0.24969327071994069
152_2PFL.A,0.0,0.0,0.00344,1,0.005349875833824899,0.02402753891434655
155_2PFL.A,0.0,0.03,0.01994,1,0.011044741610216367,0.019528877091924465
200_2PFL.A,0.0,0.04,0.00321,1,0.00863715920153743,0.027672309945166455
204_2PFL.A,0.0,0.15,0.00252,1,0.018502872273535306,0.04071941243181167
208_2PFL.A,0.0,0.36,0.02545,1,0.024546216872080917,0.054035338980328196
214_2PFL.A,0.282,0.25,0.01605,1,0.1005842923285382,0.185463066471111
217_2PFL.A,0.371,0.74,0.00092,1,0.4992163734032573,0.7377469552448604
218_2PFL.A,0.079,0.17,0.0055,1,0.02911127878072342,0.06288510368037589
220_2PFL.A,0.0,0.1,0.0016,1,0.01545418864123468,0.03497659563589637
221_2PFL.A,0.0,0.54,0.0,1,0.14713749830758027,0.14922989917222573
225_2PFL.A,0.0,0.06,0.0,1,0.021937838759239367,0.03145451419540318
228_2PFL.A,0.0,0.05,0.00527,1,0.009987823229495455,0.02755204617647351
488_2PFL.A,0.0,0.03,0.0204,1,0.011044741610216367,0.019360208067425156
499_2PFL.A,1.0,0.89,0.00436,1,0.6121715765966865,0.9935578559175375
503_2PFL.A,0.368,0.22,0.0,1,0.2878366786234811,0.31172556235278676
504_2PFL.A,0.698,0.0,0.0,1,0.7741367803868588,0.5729362465511396
592_2PFL.A,0.282,0.75,0.16185,1,0.32310512020758336,0.07399897521755229
594_2PFL.A,0.416,0.0,0.00848,1,0.08843157359712576,0.18880691584958764
13_2PTC.I,0.194,0.77,0.66009,1,0.3382166513922833,0.26958869073706454
14_2PTC.I,1.0,0.82,0.54036,1,0.35879184656830276,0.9988195587486453
15_2PTC.I,0.406,0.99,0.72702,1,0.5747793091088309,0.9193460767175243
16_2PTC.I,0.391,0.96,0.46984,1,0.5953152537911346,0.8723325570975238
17_2PTC.I,0.612,0.96,0.88711,1,0.6242540730672389,0.9862121665240754
19_2PTC.I,0.76,0.03,0.69395,1,0.5930883391845098,0.3892300667226773
37_2PTC.I,0.287,0.95,0.42747,1,0.5674793173992864,0.7027006016700101
39_2PTC.I,0.285,0.73,0.74641,1,0.6691996877527768,0.4143551391194446
64_2SIC.E,0.245,0.93,0.38268,1,0.4704450347531455,0.4635139141550885
100_2SIC.E,0.496,0.95,0.33571,1,0.537561586158476,0.630951397082782
101_2SIC.E,0.805,0.98,0.5,1,0.5750518710595072,0.8401426850705875
102_2SIC.E,0.878,0.95,0.36923,1,0.6714391691609244,0.831880225609936
104_2SIC.E,1.0,0.98,0.57965,1,0.5976244969176103,0.906899851839772
125_2SIC.E,0.0,0.0,0.10903,1,0.0559421482823963,0.014466557406708873
126_2SIC.E,0.562,0.05,0.17823,1,0.27197170377073315,0.07814071659910689
127_2SIC.E,0.496,0.98,0.34467,1,0.6345055955266621,0.6562788911286387
129_2SIC.E,0.255,0.97,0.55559,1,0.5253957884828473,0.554730638693081
130_2SIC.E,0.285,0.98,0.6155,1,0.5621030163480404,0.5998467463334723
135_2SIC.E,0.0,0.0,0.07351,1,0.04665576053302314,0.013874871972575665
155_2SIC.E,0.103,0.93,0.56472,1,0.4419914934477216,0.42328883702158704
156_2SIC.E,0.019,0.94,0.62678,1,0.5403156633277445,0.39486351710089435
189_2SIC.E,0.339,0.95,0.70793,1,0.5692268677535828,0.6364207357023346
218_2SIC.E,0.178,0.62,0.76884,1,0.5182877267302949,0.28987157153368953
219_2SIC.E,0.0,0.0,0.29489,1,0.09789858111972592,0.017991668921386088
221_2SIC.E,0.0,0.0,0.20959,1,0.09044232364762955,0.016279777244247007
65_2SIC.I,0.111,0.74,0.31857,1,0.263722478154187,0.18593891093348203
67_2SIC.I,0.078,0.49,0.22617,1,0.2477639876647843,0.05083042770212664
68_2SIC.I,0.166,0.94,0.18392,1,0.3982090843544742,0.42569737086540005
69_2SIC.I,0.397,0.93,0.23318,1,0.34489622202562564,0.9825126587107955
70_2SIC.I,1.0,0.97,0.52734,1,0.5883671371561321,0.9999998748160311
71_2SIC.I,0.281,0.0,0.40653,1,0.22969754862785993,0.503598181166994
72_2SIC.I,0.433,0.97,0.391,1,0.48530633917027116,0.9943562860631862
73_2SIC.I,0.649,0.98,0.96893,1,0.6608475233593795,0.9999740746340707
74_2SIC.I,0.854,0.96,0.67761,1,0.6256957385917089,0.9999987071613784
75_2SIC.I,0.57,0.99,1.0,1,0.705807203142557,0.9999002746619522
98_2SIC.I,0.322,0.07,0.72404,1,0.27589641202912163,0.8470771086413761
3_2UTG.A,0.6,0.92,0.67883,1,0.5238882931472847,0.4406523147515694
5_2UTG.A,0.6,0.95,0.42873,1,0.5000577806144707,0.3982907351144353
6_2UTG.A,0.455,0.99,1.0,1,0.7226928506553603,0.9582151680694707
28_2UTG.A,0.76,0.98,0.75249,1,0.6301325229538395,0.8946560415027958
29_2UTG.A,0.406,0.99,0.26298,1,0.507073234898299,0.45924450557837304
34_2UTG.A,0.179,0.98,0.83773,1,0.7141274045323113,0.8522005751327695
37_2UTG.A,0.455,0.97,0.42012,1,0.45871758209221364,0.49369604831137187
45_2UTG.A,0.275,0.98,0.19505,1,0.3677780676041238,0.280826945069297
55_2UTG.A,0.0,0.98,0.02576,1,0.29024437421257265,0.11477362652966194
59_2UTG.A,1.0,0.98,0.18484,1,0.66926280804404,0.4911238780615216
62_2UTG.A,0.001,0.98,0.04915,1,0.5974691120594499,0.1257567045413358
63_2UTG.A,1.0,0.98,0.42468,1,0.5713533719726708,0.7342240620037387
66_2UTG.A,0.76,0.99,0.09726,1,0.6445860590843249,0.39499409709995464
69_2UTG.A,0.68,0.99,0.62774,1,0.5232429080060814,0.8575313616209452
212_2VDB.A,0.0,0.12,0.06949,1,0.03727842750001137,0.009673551112066659
227_2VDB.A,0.0,0.06,0.54104,1,0.12264990209284952,0.08710918185775218
230_2VDB.A,0.0,0.01,0.25645,1,0.051029858397618116,0.027425010944685108
263_2VDB.A,0.0,0.01,0.2735,1,0.047458992135001585,0.029597512586286234
270_2VDB.A,0.0,0.03,0.20529,1,0.059722415147027835,0.021036058681774435
318_2VDB.A,0.0,0.05,0.46131,1,0.11827269209629841,0.06307658953566404
321_2VDB.A,0.0,0.03,0.40993,1,0.08801129592045642,0.05223179697371394
322_2VDB.A,0.0,0.03,0.24771,1,0.06395953172962315,0.025455897962688757
325_2VDB.A,0.0,0.01,0.33809,1,0.05084805538948731,0.039439443845799074
326_2VDB.A,0.0,0.0,0.36559,1,0.09974149606817054,0.04530253678044211
329_2VDB.A,0.0,0.02,0.61202,1,0.14927146147276787,0.12453550839804982
96_2VIS.A,0.116,0.26,0.59513,1,0.23715028311926278,0.902065772489354
530_2VIS.A,0.0,0.97,0.37483,1,0.4807866466636516,0.5952899215850058
531_2VIS.A,0.022,0.84,0.42125,1,0.18064932387524027,0.6933727493135301
552_2VIS.A,0.0,0.0,0.51179,1,0.10440100814388281,0.7580161124797666
554_2VIS.A,0.0,0.9,0.43132,1,0.38901745187865905,0.7676534833976587
556_2VIS.A,0.0,0.88,0.4837,1,0.36469347041158423,0.8821695574325428
558_2VIS.A,0.154,0.2,0.20926,1,0.1918294187152847,0.012927592803666739
600_2VIS.A,0.86,0.96,1.0,1,0.6461318553929138,0.9962432246926016
602_2VIS.A,0.459,0.97,0.96162,1,0.5845267693284137,0.9993009545351222
603_2VIS.A,0.274,0.88,0.5204,1,0.4257084705244683,0.7392239392048231
605_2VIS.A,0.929,0.98,0.93781,1,0.6533087487640755,0.9853611366953429
607_2VIS.A,1.0,0.92,0.82413,1,0.7051418960482522,0.8667452572154384
30_2VXT.H,0.406,0.41,0.82947,1,0.48230322105693835,0.9998259302266334
31_2VXT.H,0.534,0.33,0.7225,1,0.4287697564604273,0.9999917253572982
32_2VXT.H,0.67,0.47,0.95989,1,0.502084648263817,0.9999999185812676
33_2VXT.H,1.0,0.97,0.9219,1,0.7593622218571501,0.9999999999893263
35_2VXT.H,0.043,0.0,0.51568,1,0.06872662034034238,0.07713152779323752
50_2VXT.H,0.339,0.0,0.22939,1,0.17718014808108326,0.9886301014724277
52_2VXT.H,0.153,0.41,0.83446,1,0.3880930527919065,0.8597645909145798
53_2VXT.H,0.248,0.97,0.86371,1,0.6858543660370653,0.9905233567948039
56_2VXT.H,0.069,0.63,0.28042,1,0.20930389374391178,0.07609980861401361
58_2VXT.H,0.0,0.31,0.19157,1,0.11356056736226133,0.008257042606050763
94_2VXT.H,0.019,0.0,0.36219,1,0.0634883454731152,0.023846251632177587
95_2VXT.H,0.162,0.77,0.39164,1,0.3643561705433687,0.6183564514468302
101_2VXT.H,0.116,0.24,0.45566,1,0.39863211875575255,0.33968706102370017
31_2W9E.H,0.146,0.98,0.76997,1,0.5028698599570895,0.9999065835697847
32_2W9E.H,0.388,0.0,0.33874,1,0.22435226769184916,0.12656812018177718
33_2W9E.H,0.278,0.0,0.46796,1,0.3408574878361549,0.9076789183546017
35_2W9E.H,0.0,0.0,0.10583,1,0.0528713813729156,0.047627760056402776
50_2W9E.H,0.067,0.0,0.2961,1,0.0735869353001567,0.6594732604674252
52_2W9E.H,0.365,0.99,0.82464,1,0.5924428155696485,0.9996924554137813
54_2W9E.H,0.245,0.81,0.27031,1,0.20685435001667712,0.041690509726664673
55_2W9E.H,0.052,0.96,0.26178,1,0.3205501926793701,0.19702177083487174
57_2W9E.H,0.0,0.97,0.49143,1,0.47121682699307244,0.9887364772602832
99_2W9E.H,0.0,0.0,0.31995,1,0.09864604000859005,0.8765378349805687
101_2W9E.H,0.523,0.95,1.0,1,0.6151808037125527,0.9999708554318681
531_2W9E.H,0.523,0.91,0.8292,1,0.44176047120279305,0.998572182262604
533_2W9E.H,0.0,0.0,0.2785,1,0.09797949315986756,0.7312016608545738
549_2W9E.H,0.185,0.97,0.60512,1,0.5623859544540304,0.9935881139358967
590_2W9E.H,0.854,0.77,0.73742,1,0.3695268725341218,0.7200892071142241
591_2W9E.H,0.523,0.94,0.60533,1,0.542130500856809,0.7898420987210771
595_2W9E.H,0.185,0.22,0.5507,1,0.2485065245889686,0.9926657198264579
5_3AAA.C,0.034,0.92,0.37804,1,0.1561985241392976,0.3814959481295598
8_3AAA.C,0.202,0.61,1.0,1,0.5178574142094297,0.9997578142224373
11_3AAA.C,0.18,0.3,0.6281,1,0.29624941462311977,0.9710413012611836
12_3AAA.C,0.034,0.26,0.83894,1,0.13384267619580187,0.9969714034030733
14_3AAA.C,0.02,0.24,0.46047,1,0.2349422583263927,0.6924623438482731
16_3AAA.C,0.034,0.21,0.23379,1,0.07568064633208406,0.10983898201621665
44_3AAA.C,0.35,0.07,0.31743,1,0.203165257766774,0.5271488456974537
47_3AAA.C,0.057,0.02,0.32442,1,0.05241873536856262,0.31920072820585704
69_3AAA.C,0.0,0.0,0.07942,1,0.04778804639197017,0.015649785687161917
77_3AAA.C,1.0,0.1,0.1598,1,0.1326253632085777,0.5508982010738895
78_3AAA.C,0.569,0.42,0.38292,1,0.31400152172056456,0.8261704851225776
294_3BIW.A,0.562,0.05,0.4034,1,0.32749588037352173,0.09806353647095557
306_3BIW.A,0.0,0.01,0.203,1,0.045501395487197484,0.014803017615306597
387_3BIW.A,0.0,0.02,0.44745,1,0.06705709879607649,0.024578201124334696
396_3BIW.A,0.0,0.04,0.15636,1,0.043310713590205926,0.014896084737015538
397_3BIW.A,0.605,0.02,0.41942,1,0.19042980744135923,0.1020235814801768
398_3BIW.A,0.605,0.0,0.13834,1,0.22667976246245916,0.05746548313219926
400_3BIW.A,0.0,0.02,0.11391,1,0.041484962083685406,0.012849340305427148
498_3BIW.A,0.0,0.07,0.11532,1,0.03999202456944399,0.015154354077660574
597_3BIW.A,0.584,0.03,0.03564,1,0.14749044393462243,0.04944207815374387
40_3BX7.A,0.0,0.1,0.92357,1,0.19120193720483417,0.9553846490505661
41_3BX7.A,0.0,0.55,0.36055,1,0.18821364822836803,0.2802342235959933
42_3BX7.A,0.0,0.52,0.32668,1,0.22538791556578042,0.2142584302047698
47_3BX7.A,0.0,0.96,0.42202,1,0.47795744403854706,0.6034752428919301
52_3BX7.A,0.018,0.94,0.42126,1,0.6628648982964686,0.5822825468983855
73_3BX7.A,0.245,0.94,0.37461,1,0.5037644001245493,0.3565663353169742
74_3BX7.A,0.191,0.64,0.15998,1,0.20027910736482993,0.049918411099121505
75_3BX7.A,0.365,0.67,0.47978,1,0.38083989552755954,0.380121973436421
77_3BX7.A,0.543,0.98,0.76767,1,0.5996101380665376,0.904221658982145
94_3BX7.A,0.111,0.27,0.51153,1,0.20836878844105405,0.39129172370595716
96_3BX7.A,0.146,0.39,0.72828,1,0.37325147764212574,0.8337816156388413
100_3BX7.A,0.397,0.11,1.0,1,0.40584258926112426,0.9453327635592415
106_3BX7.A,0.0,0.03,0.45286,1,0.13491273135385018,0.2339759982151327
125_3BX7.A,0.0,0.02,0.66659,1,0.12109560577672804,0.6591523629331488
127_3BX7.A,0.218,0.02,0.7961,1,0.1497759705428701,0.7850296760490751
132_3BX7.A,0.0,0.01,0.71573,1,0.09803694943311005,0.7442745458837521
27_3BX7.C,0.0,0.04,0.19787,1,0.05831426099422885,0.09007159791688152
28_3BX7.C,0.0,0.0,0.1111,1,0.05718627151318437,0.05446638101710872
29_3BX7.C,0.0,0.03,0.09366,1,0.03603331524879909,0.05425141670207396
30_3BX7.C,0.0,0.02,0.12942,1,0.04891427581171536,0.06249860759387413
31_3BX7.C,0.154,0.95,0.19574,1,0.5253630814320444,0.42622022678720933
32_3BX7.C,0.078,0.7,0.14754,1,0.1747155923296235,0.27107995889777503
35_3BX7.C,0.179,0.98,0.32175,1,0.5315976614278396,0.5827912139224797
46_3BX7.C,0.0,0.82,0.16953,1,0.26045406831805645,0.42357699631059004
48_3BX7.C,0.0,0.74,0.12949,1,0.2304753802681463,0.3258048005120864
100_3BX7.C,0.929,0.98,0.57751,1,0.580069507520894,0.32790514188875214
101_3BX7.C,0.403,0.91,0.43987,1,0.5757789385215806,0.5087481118644063
102_3BX7.C,0.459,0.97,0.69971,1,0.41520426543498246,0.7889069060087229
104_3BX7.C,0.603,0.98,1.0,1,0.6191863650383114,0.9162650067935791
105_3BX7.C,0.649,0.97,0.89719,1,0.6885765130551319,0.847033149076155
108_3BX7.C,0.154,0.24,0.52965,1,0.2642373784202761,0.3565763751759549
110_3BX7.C,0.0,0.1,0.341,1,0.10936571021399986,0.1921424496650413
26_3C98.A,0.0,0.23,0.54269,1,0.2005726488898995,0.9175700693240062
28_3C98.A,0.46,0.53,0.97924,1,0.5796296632682021,0.9923111826574798
39_3C98.A,0.0,0.04,0.01594,1,0.013037509610744564,0.011837535483430783
42_3C98.A,0.0,0.23,0.05553,1,0.04407486131659314,0.024808584057871376
46_3C98.A,0.0,0.42,0.16146,1,0.06669179616307203,0.11005363253436473
47_3C98.A,0.46,0.87,0.57854,1,0.5117782400992809,0.5797303086856336
48_3C98.A,0.0,0.62,0.65172,1,0.23039976714105762,0.9866431772916464
51_3C98.A,0.46,0.74,1.0,1,0.5747749624637962,0.9955287123695437
52_3C98.A,0.46,0.34,0.65718,1,0.29184308178154794,0.6413125645217982
56_3C98.A,0.46,0.72,0.86914,1,0.579012594463159,0.9769059469015642
59_3C98.A,0.0,0.8,0.17483,1,0.3049054230958639,0.19695346043381562
63_3C98.A,0.0,0.11,0.08688,1,0.04276545935056968,0.03095929681907175
64_3C98.A,0.0,0.31,0.07158,1,0.04646751553717809,0.0335021135238611
66_3C98.A,0.0,0.73,0.41141,1,0.2991050948282923,0.8103663569856941
70_3C98.A,0.0,0.25,0.33084,1,0.18314613060626933,0.4483126582552839
115_3C98.A,0.0,0.6,0.30377,1,0.2280039420474797,0.4828970849772634
130_3C98.A,0.0,0.15,0.26685,1,0.1322246811306443,0.2418515769762331
131_3C98.A,0.0,0.08,0.14712,1,0.046378099650464966,0.061080359880661406
132_3C98.A,0.0,0.07,0.19174,1,0.05793125821679822,0.10072678527974084
261_3C98.A,0.0,0.22,0.03959,1,0.03974262236554758,0.0201528492509639
270_3C98.A,0.0,0.02,0.04398,1,0.021979298727598646,0.016273605982946433
271_3C98.A,0.0,0.05,0.27616,1,0.06852626220248507,0.2381925410641313
275_3C98.A,0.0,0.12,0.3562,1,0.1256523991463655,0.4829863952520173
278_3C98.A,0.0,0.03,0.21079,1,0.05784464764370336,0.11858649012238388
315_3C98.A,0.0,0.29,0.26311,1,0.16267585988452685,0.26924539929137775
337_3C98.A,0.0,0.16,0.28087,1,0.13454323093297463,0.2780980694222714
338_3C98.A,0.0,0.05,0.36219,1,0.08624325214915346,0.4778392945124159
143_3DAW.A,0.43,0.92,0.60887,1,0.4362095360029251,0.7668609614361512
144_3DAW.A,0.411,0.88,0.07055,1,0.2973099866345846,0.6423364776183128
145_3DAW.A,0.055,0.32,0.05428,1,0.038319273160085605,0.050369987513379844
146_3DAW.A,0.29,0.99,0.15554,1,0.3498429044356811,0.5623372935576884
147_3DAW.A,0.43,0.71,0.14457,1,0.19691863318007957,0.5735863881907125
148_3DAW.A,0.64,0.84,0.39436,1,0.42201157293456276,0.8826041093458205
149_3DAW.A,0.137,0.0,0.07573,1,0.05041111536936835,0.03545763809292073
167_3DAW.A,0.43,0.93,0.86377,1,0.6922093384403009,0.8025525528363856
169_3DAW.A,0.987,0.76,1.0,1,0.6119632477197073,0.9855000081996732
330_3DAW.A,0.0,0.03,0.01986,1,0.011655983528497624,0.017230749163572354
332_3DAW.A,0.0,0.0,0.01706,1,0.017475442407625278,0.01590205473185983
334_3DAW.A,0.0,0.03,0.03875,1,0.01694993926118127,0.0174646224000936
345_3DAW.A,0.259,0.38,0.09571,1,0.18988225291839597,0.1698113506947263
346_3DAW.A,0.197,0.47,0.32606,1,0.23766579622962236,0.1774577511120169
348_3DAW.A,0.203,0.24,0.024,1,0.022338887582091935,0.08875631693590384
349_3DAW.A,0.387,0.39,0.26081,1,0.2524585231123046,0.3290732107277145
350_3DAW.A,0.174,0.32,0.1026,1,0.10658514457170369,0.09756054483623809
351_3DAW.A,0.411,0.2,0.43213,1,0.23910566818537504,0.27781384157265065
355_3DAW.A,0.608,0.03,0.60235,1,0.5043255684640529,0.45961407175692753
375_3DAW.A,0.844,0.03,0.92208,1,0.618416923021282,0.8042154775649722
176_3DAW.B,0.0,0.44,0.34539,1,0.2102549652440677,0.7201344756800341
177_3DAW.B,0.0,0.18,0.21067,1,0.1342292756265001,0.21439684233229966
180_3DAW.B,0.0,0.0,0.18209,1,0.08418677262536368,0.11760765086665173
210_3DAW.B,0.0,0.05,0.18944,1,0.05800683161034433,0.13897522409674856
257_3DAW.B,0.0,0.0,0.27849,1,0.09405247202007332,0.31682729964974277
259_3DAW.B,0.186,0.16,0.48739,1,0.25054011101492885,0.8267539966273748
262_3DAW.B,0.307,0.96,1.0,1,0.6447503468370498,0.9999079844157656
266_3DAW.B,0.427,0.87,0.75964,1,0.5202802463352526,0.9962144408651179
267_3DAW.B,0.406,0.5,0.35133,1,0.3641679804891789,0.41456962118309887
269_3DAW.B,0.287,0.23,0.85727,1,0.5096469318185506,0.9977912443759643
270_3DAW.B,0.377,0.99,0.65296,1,0.5406824527658252,0.9901153510133325
273_3DAW.B,0.186,0.75,0.42441,1,0.3856488631002009,0.8682451828772405
274_3DAW.B,0.131,0.46,0.31895,1,0.23488701936452028,0.5407284669434896
276_3DAW.B,0.0,0.31,0.1166,1,0.06111283552038959,0.0940827175792835
294_3DAW.B,0.0,0.03,0.08018,1,0.03384034643785985,0.03641737088093696
296_3DAW.B,0.0,0.03,0.40323,1,0.0804077285083973,0.7115447079809237
33_3EO1.A,1.0,0.16,0.86734,1,0.6749565531281161,0.31673524631488653
92_3EO1.A,0.455,0.0,0.58828,1,0.385097971562484,0.12651847836745023
93_3EO1.A,0.406,0.9,0.38991,1,0.6281066802899734,0.17019435821308457
530_3EO1.A,0.0,0.03,0.41783,1,0.08734125493489303,0.11006489470272589
531_3EO1.A,0.0,0.05,0.69195,1,0.1406549703658574,0.523914146504427
532_3EO1.A,0.275,0.04,0.46872,1,0.17192688903950742,0.08729776413923213
552_3EO1.A,0.0,0.86,0.40032,1,0.4050756640551886,0.3577852796561062
555_3EO1.A,0.0,0.81,0.3672,1,0.31716304401719364,0.28024810539297484
557_3EO1.A,0.0,0.78,0.36415,1,0.2907545480362214,0.2637695344821262
574_3EO1.A,0.0,0.02,0.20088,1,0.0528937393748558,0.021700395568460103
601_3EO1.A,0.893,0.98,0.78108,1,0.6588304835905628,0.6084816210506481
602_3EO1.A,0.605,0.79,1.0,1,0.5834005797561791,0.923169887688429
49_3EOA.L,0.433,0.0,0.53525,1,0.2043181254904326,0.6098165504886797
530_3EOA.L,0.0,0.74,0.1643,1,0.15440906464156717,0.055225461980516616
533_3EOA.L,0.245,0.0,0.42968,1,0.2564929878812359,0.29915887411481074
552_3EOA.L,0.0,0.72,0.33823,1,0.30794856779436547,0.2319898693730473
554_3EOA.L,0.0,0.87,0.16167,1,0.3627843966801942,0.06287663753030674
555_3EOA.L,0.0,0.81,0.15498,1,0.26166904521894485,0.05514559544112698
557_3EOA.L,0.0,0.67,0.25396,1,0.18869814768255172,0.11227075474210149
601_3EOA.L,0.649,0.88,0.70441,1,0.43124096421318137,0.9707057282740689
602_3EOA.L,0.302,0.88,1.0,1,0.6920100026469594,0.9970029983859725
603_3EOA.L,0.925,0.96,0.93375,1,0.6996020651347726,0.9980131172811103
604_3EOA.L,0.553,0.98,0.46823,1,0.6033188667943655,0.7713375021007003
605_3EOA.L,0.649,0.0,0.22112,1,0.22996947771707166,0.09649315764951931
239_3F1P.A,0.255,0.91,0.39063,1,0.5063872570739538,0.4119930488233006
240_3F1P.A,0.0,0.5,0.23316,1,0.33957165519525406,0.09607275841614157
243_3F1P.A,0.173,0.11,0.28986,1,0.1600052027253469,0.1279617282448561
247_3F1P.A,0.217,0.49,0.34012,1,0.3135908586814751,0.2401904219049067
256_3F1P.A,0.307,0.77,0.35797,1,0.371786613241555,0.3435113307993565
301_3F1P.A,0.0,0.16,1.0,1,0.17501168516810084,0.9590445186707903
306_3F1P.A,0.179,0.14,0.37022,1,0.22191147662525393,0.21621422179771846
322_3F1P.A,0.274,0.4,0.95554,1,0.59576384905275,0.9682694662932142
324_3F1P.A,0.131,0.41,0.67951,1,0.200125521564721,0.7644166498984827
326_3F1P.A,0.377,0.86,0.6747,1,0.5681076035482295,0.8676843324005645
329_3F1P.A,0.406,0.41,0.21465,1,0.3134971780771913,0.13151119015573423
338_3F1P.A,0.285,0.96,0.75743,1,0.6558396016042264,0.9207883018032492
340_3F1P.A,0.255,0.58,0.7596,1,0.4945688342293527,0.8903690133775833
362_3F1P.B,0.0,0.04,0.36511,1,0.07885992193878884,0.1105180536992836
364_3F1P.B,0.154,0.83,0.92015,1,0.3092386711649672,0.7434241972838364
366_3F1P.B,0.173,0.96,0.55547,1,0.619666069440245,0.3943768233977122
375_3F1P.B,0.179,0.68,0.75927,1,0.610223630155838,0.7289213402739358
377_3F1P.B,0.0,0.0,0.24774,1,0.09474705852455384,0.07499366314737267
379_3F1P.B,0.0,0.34,0.35007,1,0.18673076197905553,0.0655002091038008
420_3F1P.B,0.0,0.45,0.31474,1,0.24384875906934933,0.047717152402529175
422_3F1P.B,0.0,0.1,0.8565,1,0.17091907201969583,0.4711203886498339
440_3F1P.B,0.0,0.15,0.67839,1,0.15582727696564366,0.2786068734364852
442_3F1P.B,0.0,0.26,0.24847,1,0.166941499180681,0.04971138429100456
444_3F1P.B,0.179,0.43,0.84146,1,0.6221233779183722,0.8531972598882466
445_3F1P.B,0.268,0.0,0.15343,1,0.1970525483827623,0.6966630225704995
446_3F1P.B,0.627,0.9,1.0,1,0.5163815663957134,0.9996238232038723
450_3F1P.B,0.227,0.96,0.65577,1,0.5194884904311872,0.6786935444726178
451_3F1P.B,0.433,0.82,0.17883,1,0.266790952226241,0.864189364538326
456_3F1P.B,1.0,0.88,0.65839,1,0.6149949916811844,0.9999915906189909
458_3F1P.B,0.245,0.91,0.99109,1,0.6026899748217212,0.9239717545429406
460_3F1P.B,0.166,0.33,0.42423,1,0.21539454998356505,0.49728164737072383
